Category,precision,recall,f1-score,support
Community,0.5255,0.5739,0.5464,809.2000
Entertainment,0.4139,0.4288,0.4187,327.4000
Food,0.5917,0.5750,0.5811,1849.0000
Nightlife,0.3734,0.3023,0.3303,174.0000
Outdoors,0.4696,0.4916,0.4759,358.8000
Shopping,0.6111,0.5913,0.5991,1942.4000
Travel,0.4587,0.4663,0.4568,361.6000
macro avg,0.4920,0.4899,0.4869,5822.4000
