Category,precision,recall,f1-score,support
Community,52.55 ± 2.35,57.39 ± 5.77,54.64 ± 1.51,80920.00 ± 44.72
Entertainment,41.39 ± 3.73,42.88 ± 4.91,41.87 ± 2.36,32740.00 ± 54.77
Food,59.17 ± 1.75,57.50 ± 5.97,58.11 ± 2.49,184900.00 ± 0.00
Nightlife,37.34 ± 7.36,30.23 ± 4.95,33.03 ± 3.96,17400.00 ± 0.00
Outdoors,46.96 ± 3.31,49.16 ± 7.34,47.59 ± 3.01,35880.00 ± 44.72
Shopping,61.11 ± 2.41,59.13 ± 5.45,59.91 ± 1.53,194240.00 ± 54.77
Travel,45.87 ± 6.96,46.63 ± 5.80,45.68 ± 2.71,36160.00 ± 54.77
macro avg,49.20 ± 0.74,48.99 ± 0.88,48.69 ± 0.43,582240.00 ± 54.77
