Category,precision,recall,f1-score,support
Community,0.5809,0.7113,0.6395,3145.0000
Entertainment,0.6639,0.7334,0.6969,2772.0000
Food,0.7987,0.6423,0.7120,7859.0000
Nightlife,0.4528,0.7170,0.5550,1410.0000
Outdoors,0.6763,0.7365,0.7051,2216.0000
Shopping,0.7648,0.7355,0.7498,6702.0000
Travel,0.8564,0.8320,0.8440,7732.0000
macro avg,0.6848,0.7297,0.7004,31836.0000
weighted avg,0.7485,0.7326,0.7361,31836.0000
