Category,precision,recall,f1-score,support
Community,0.2868,0.4207,0.3411,1607.0000
Entertainment,0.2697,0.2617,0.2656,1307.0000
Food,0.3744,0.2403,0.2927,3721.0000
Nightlife,0.1702,0.3404,0.2269,661.0000
Outdoors,0.1985,0.2647,0.2269,1107.0000
Shopping,0.4634,0.3497,0.3986,3351.0000
Travel,0.6231,0.6947,0.6570,3606.0000
macro avg,0.3409,0.3674,0.3441,15360.0000
weighted avg,0.4127,0.3976,0.3965,15360.0000
