Category,precision,recall,f1-score,support
Community,44.39 ± 2.35,59.92 ± 4.71,50.93 ± 2.60,43860.00 ± 54.77
Entertainment,42.95 ± 4.75,48.01 ± 7.69,44.90 ± 3.57,16740.00 ± 54.77
Food,56.07 ± 2.63,36.04 ± 3.53,43.73 ± 2.17,86900.00 ± 0.00
Nightlife,38.24 ± 3.61,54.70 ± 13.20,44.47 ± 4.93,9060.00 ± 54.77
Outdoors,40.47 ± 3.96,44.26 ± 9.24,41.92 ± 4.87,14240.00 ± 54.77
Shopping,51.81 ± 3.56,52.34 ± 5.57,51.79 ± 1.97,65760.00 ± 54.77
Travel,40.81 ± 4.57,54.60 ± 10.68,45.98 ± 2.81,17620.00 ± 44.72
macro avg,44.96 ± 0.90,49.98 ± 4.44,46.24 ± 1.85,254180.00 ± 44.72
