epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,0.020461,0.707826,1.181500,2.876195,0.250000,0.750000,0.114378,32.164928,3.282333,3.282333,32.052231,1.076803,1.076803
2,0.021596,0.298544,0.143162,3.240654,0.250000,0.750000,0.129276,32.295734,4.655524,1.474652,32.067093,1.539782,0.527906
3,0.005128,0.023575,0.059488,3.202906,0.250000,0.750000,0.144926,32.396393,5.498888,0.965296,32.081379,1.869209,0.429566
4,-0.003579,0.008710,0.066350,3.053193,0.250000,0.750000,0.160324,32.458206,6.007135,0.589761,32.094246,2.091344,0.384827
5,-0.010625,0.006221,0.142731,2.986284,0.250000,0.750000,0.174407,32.489120,6.307171,0.406559,32.103466,2.257709,0.315429
6,0.060192,0.004491,0.068421,3.050663,0.250000,0.750000,0.189180,32.499500,6.508346,0.294740,32.113441,2.410068,0.295993
7,0.062913,0.007740,0.186912,3.080228,0.250000,0.750000,0.204703,32.494293,6.656878,0.349271,32.123062,2.560303,0.354471
8,0.036092,0.017686,0.598442,3.062309,0.250000,0.750000,0.220154,32.482197,6.769058,0.320099,32.130749,2.686779,0.365247
9,-0.023330,0.006835,0.096056,3.065711,0.250000,0.750000,0.236045,32.466911,6.814547,0.299368,32.138966,2.790588,0.471194
10,0.089634,0.005321,0.186171,3.075334,0.250000,0.750000,0.252477,32.451008,6.844491,0.284737,32.144634,2.903419,0.401257
11,0.016708,0.003412,0.757143,3.058067,0.250000,0.750000,0.269210,32.430332,6.871182,0.241198,32.149166,3.013980,0.378294
12,0.017728,0.003232,0.149461,3.057870,0.250000,0.750000,0.286077,32.417068,6.906857,0.332022,32.156479,3.136789,0.386869
13,0.023442,0.002330,0.173823,3.130353,0.250000,0.750000,0.303095,32.429642,6.951316,0.399861,32.171593,3.282925,0.486212
14,0.054741,0.002733,0.129443,3.141011,0.250000,0.750000,0.319931,32.473000,6.994623,0.459142,32.193062,3.426955,0.485613
15,-0.008118,0.004100,0.252078,3.155662,0.250000,0.750000,0.336660,32.543270,7.057637,0.475062,32.223083,3.575670,0.444915
16,-0.023833,0.003892,0.738232,3.168723,0.250000,0.750000,0.352529,32.642021,7.116516,0.443289,32.258827,3.710716,0.468085
17,0.005705,0.005002,0.425180,3.186320,0.250000,0.750000,0.367918,32.785828,7.192201,0.550524,32.305836,3.864387,0.527673
18,0.017174,0.004936,0.514952,3.144045,0.250000,0.750000,0.382348,32.982723,7.324553,0.658657,32.365509,4.029708,0.489567
19,-0.055515,0.005180,0.826423,3.143630,0.250000,0.750000,0.395842,33.214176,7.521385,0.717124,32.430149,4.177471,0.439578
20,-0.063788,0.004982,0.620768,3.063785,0.250000,0.750000,0.408836,33.464203,7.771822,0.774796,32.500080,4.325540,0.441548
