Category,precision,recall,f1-score,support
Community,28.75 ± 1.80,43.32 ± 6.05,34.33 ± 1.33,166660.00 ± 3791.17
Entertainment,27.79 ± 2.91,23.69 ± 2.94,25.34 ± 1.07,133620.00 ± 1409.61
Food,41.05 ± 1.60,20.52 ± 3.87,27.12 ± 2.79,407300.00 ± 3251.92
Nightlife,15.26 ± 1.90,36.36 ± 4.57,21.33 ± 1.61,73280.00 ± 1333.04
Outdoors,18.71 ± 2.28,26.68 ± 5.17,21.61 ± 0.99,115640.00 ± 2247.89
Shopping,44.40 ± 1.73,36.36 ± 6.28,39.62 ± 3.40,350460.00 ± 2559.88
Travel,61.78 ± 1.39,67.45 ± 1.85,64.47 ± 1.02,391440.00 ± 5228.58
macro avg,33.96 ± 0.41,36.34 ± 0.52,33.40 ± 0.57,1638400.00 ± 0.00
