Category,precision,recall,f1-score,support
Community,0.5236,0.5432,0.5332,1839.0000
Entertainment,0.4678,0.3666,0.4111,911.0000
Food,0.5990,0.5470,0.5718,4589.0000
Nightlife,0.3189,0.3810,0.3472,601.0000
Outdoors,0.4687,0.4778,0.4732,1082.0000
Shopping,0.6184,0.6372,0.6277,4810.0000
Travel,0.4005,0.4938,0.4422,1043.0000
macro avg,0.4853,0.4924,0.4866,14875.0000
weighted avg,0.5532,0.5492,0.5499,14875.0000
