Category,precision,recall,f1-score,support
Community,43.45 ± 1.42,61.33 ± 3.92,50.82 ± 1.85,43860.00 ± 54.77
Entertainment,42.20 ± 5.29,48.99 ± 5.47,45.17 ± 4.35,16740.00 ± 54.77
Food,55.00 ± 2.69,34.59 ± 5.67,42.17 ± 3.59,86900.00 ± 0.00
Nightlife,32.16 ± 4.96,55.17 ± 9.02,40.37 ± 4.99,9060.00 ± 54.77
Outdoors,41.22 ± 3.35,47.34 ± 6.74,43.77 ± 2.35,14240.00 ± 54.77
Shopping,52.19 ± 2.37,49.30 ± 5.05,50.56 ± 2.83,65760.00 ± 54.77
Travel,41.91 ± 3.52,54.94 ± 5.00,47.44 ± 3.46,17620.00 ± 44.72
macro avg,44.02 ± 1.25,50.24 ± 2.48,45.76 ± 1.34,254180.00 ± 44.72
