Category,precision,recall,f1-score,support
Community,0.5597,0.7771,0.6507,3145.0000
Entertainment,0.7134,0.7363,0.7247,2772.0000
Food,0.8021,0.6615,0.7251,7859.0000
Nightlife,0.4676,0.7161,0.5657,1409.0000
Outdoors,0.6511,0.7825,0.7108,2216.0000
Shopping,0.8276,0.7111,0.7649,6702.0000
Travel,0.8481,0.8276,0.8377,7732.0000
macro avg,0.6956,0.7446,0.7114,31835.0000
weighted avg,0.7616,0.7411,0.7454,31835.0000
