epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,0.011538,0.518735,1.497158,2.767977,0.250000,0.750000,0.114198,32.138588,3.271865,3.271865,32.028351,1.103073,1.103073
2,0.065739,0.196935,0.250396,3.277376,0.250000,0.750000,0.128850,32.262627,4.643297,1.502680,32.046143,1.605369,0.611395
3,0.002353,0.027635,0.213124,3.292330,0.250000,0.750000,0.144364,32.352341,5.442444,0.902809,32.061901,1.946817,0.492885
4,0.009451,0.011884,0.188305,3.333771,0.250000,0.750000,0.160485,32.405159,5.939836,0.648160,32.073990,2.188498,0.434064
5,0.130819,0.015843,0.407827,3.360890,0.250000,0.750000,0.176764,32.434013,6.278446,0.557954,32.084217,2.383465,0.422760
6,-0.019128,0.019383,0.295346,3.422583,0.250000,0.750000,0.192874,32.450924,6.498492,0.468972,32.093876,2.552077,0.419167
7,0.035033,0.014967,0.283990,3.490585,0.250000,0.750000,0.209291,32.476627,6.664006,0.464933,32.103500,2.708095,0.429752
8,0.009153,0.013231,0.239498,3.493460,0.250000,0.750000,0.225385,32.513878,6.798073,0.520597,32.119339,2.873128,0.453523
9,0.057840,0.002307,0.487257,3.578150,0.250000,0.750000,0.240963,32.567505,6.927654,0.455099,32.142788,3.052531,0.462155
10,0.018837,0.002228,0.280964,3.671255,0.250000,0.750000,0.256846,32.642296,7.027323,0.398026,32.173450,3.237691,0.490432
11,0.033581,0.001874,0.333163,3.715984,0.250000,0.750000,0.273230,32.733284,7.124098,0.408470,32.211060,3.423261,0.497942
12,0.056505,0.002434,0.384752,3.752094,0.250000,0.750000,0.289641,32.845985,7.214129,0.507446,32.252178,3.595402,0.538363
13,-0.030197,0.001928,0.423248,3.739935,0.250000,0.750000,0.305500,32.973598,7.323541,0.560671,32.295933,3.768625,0.522190
14,0.075146,0.001908,0.316938,3.777743,0.250000,0.750000,0.321285,33.118351,7.455695,0.619579,32.342976,3.940771,0.497939
15,0.050834,0.001803,0.364239,3.769564,0.250000,0.750000,0.337155,33.260326,7.617599,0.685462,32.389519,4.104684,0.440409
16,-0.010270,0.002122,0.614397,3.801782,0.250000,0.750000,0.352883,33.369652,7.769507,0.632265,32.426853,4.239696,0.384496
17,0.037445,0.003163,0.238106,3.840788,0.250000,0.750000,0.368607,33.454407,7.916405,0.639155,32.458328,4.358316,0.386003
18,0.085132,0.002938,0.402501,3.861216,0.250000,0.750000,0.384473,33.527332,8.060513,0.593810,32.486244,4.470921,0.369747
19,0.026436,0.002819,0.502875,3.874826,0.250000,0.750000,0.400072,33.591721,8.198745,0.594966,32.510700,4.570710,0.375187
20,0.226190,0.003918,0.481844,3.875240,0.250000,0.750000,0.415508,33.638016,8.322129,0.657384,32.532440,4.665988,0.371311
21,-0.056878,0.004917,0.443980,3.879037,0.250000,0.750000,0.430803,33.667450,8.440442,0.620836,32.551258,4.757978,0.372847
