epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,0.000321,0.897941,0.953313,3.132358,0.250000,0.750000,0.130784,32.337505,4.911234,4.911234,32.064938,1.653359,1.653359
2,-0.104541,0.147337,0.083491,3.565351,0.250000,0.750000,0.164432,32.481113,6.178213,1.485808,32.088951,2.178048,0.841299
3,-0.034314,0.004690,0.294223,3.692376,0.250000,0.750000,0.199961,32.530277,6.657156,0.957900,32.103455,2.504094,0.692031
4,-0.079977,0.004013,0.438981,3.805760,0.250000,0.750000,0.236842,32.627953,6.992709,1.133274,32.125877,2.770615,0.739427
5,0.119024,0.003468,0.696803,3.773115,0.250000,0.750000,0.272259,32.861927,7.282492,1.065121,32.192974,3.086140,0.883758
6,0.150656,0.007525,0.294656,3.746384,0.250000,0.750000,0.305428,33.211956,7.568349,1.136030,32.294357,3.396152,0.834922
7,0.073975,0.004260,0.514988,3.715773,0.250000,0.750000,0.336282,33.585464,7.912419,1.112964,32.397629,3.648224,0.650425
8,-0.052739,0.002534,0.735406,3.719571,0.250000,0.750000,0.368781,34.000927,8.389032,1.225989,32.504589,3.890891,0.631285
9,-0.056426,0.002911,0.891969,3.705597,0.250000,0.750000,0.402286,34.307659,8.838447,1.287424,32.586708,4.097052,0.535340
10,0.132636,0.009806,0.249337,3.671216,0.250000,0.750000,0.438227,34.422035,9.133670,1.288742,32.620049,4.241464,0.529679
11,-0.013003,0.004439,0.377804,3.683639,0.250000,0.750000,0.475260,34.469299,9.391171,1.500077,32.635746,4.369117,0.497050
12,-0.009356,0.004231,0.266237,3.607384,0.250000,0.750000,0.512522,34.471226,9.584988,1.307974,32.641682,4.486683,0.534503
13,0.073285,0.005853,0.419108,3.558403,0.250000,0.750000,0.548832,34.463047,9.766536,1.251095,32.646984,4.607994,0.543478
14,0.007856,0.004395,0.215981,3.507716,0.250000,0.750000,0.584478,34.451851,9.921887,1.069200,32.651207,4.736956,0.575655
15,-0.012440,0.007062,0.309253,3.447739,0.250000,0.750000,0.618195,34.443012,10.066554,1.112003,32.655430,4.869714,0.586913
16,-0.009980,0.013897,0.228053,3.426482,0.250000,0.750000,0.652399,34.420448,10.158031,0.780544,32.663006,5.011547,0.618985
17,0.012143,0.047272,0.230770,3.402689,0.250000,0.750000,0.687118,34.388794,10.234079,0.896132,32.674557,5.168497,0.672784
