Category,precision,recall,f1-score,support
Community,0.5444,0.7479,0.6301,3145.0000
Entertainment,0.6591,0.7019,0.6798,2771.0000
Food,0.7647,0.5992,0.6719,7859.0000
Nightlife,0.3982,0.7362,0.5168,1410.0000
Outdoors,0.6609,0.7247,0.6913,2216.0000
Shopping,0.7733,0.7089,0.7397,6702.0000
Travel,0.8417,0.7865,0.8131,7732.0000
macro avg,0.6632,0.7150,0.6775,31835.0000
weighted avg,0.7308,0.7062,0.7115,31835.0000
