Category,precision,recall,f1-score,support
Community,0.5495,0.5949,0.5710,5828.8000
Entertainment,0.4987,0.4426,0.4678,2420.0000
Food,0.5519,0.5323,0.5406,7594.2000
Nightlife,0.3514,0.3596,0.3548,991.2000
Outdoors,0.4771,0.4608,0.4644,2280.0000
Shopping,0.6180,0.6362,0.6265,10210.6000
Travel,0.4363,0.3684,0.3991,1716.8000
macro avg,0.4976,0.4850,0.4892,31041.6000
