Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife
0.5362541554287148,0.28412537917087965,0.4596127759279813,0.17734408145948238,0.7172534441285808,0.09312304302446944,0.06974149153803236
0.5911973497397066,0.24171668173970237,0.4186259060825717,0.14992567424081546,0.7139666217127444,0.10453152364273205,0.1225065863756116
0.5405575212459905,0.28629378266635463,0.45328930494998715,0.15660904668253803,0.7150242326332795,0.12609251758686846,0.05774823431657665
0.5135030728709394,0.30570354120965215,0.46586546486396263,0.17740705433746426,0.7184533456818708,0.15450381679389313,0.10798213245290347
0.4980107311019455,0.2542358450404427,0.48355252580468827,0.16769063968196604,0.6978847149743058,0.1736943907156673,0.10052337123262949
