epoch,loss,accuracy,accuracy_macro,f1,f1_weighted,mrr,top3_acc,ndcg_3,top5_acc,ndcg_5
1,1.527974790443477,0.41538193821907043,0.3409292697906494,0.340016633272171,0.4034636616706848,0.6149445176124573,0.7627700567245483,0.6171320676803589,0.9147875308990479,0.6797471642494202
2,1.4883727516688998,0.43110284209251404,0.3633388876914978,0.3604954183101654,0.41951411962509155,0.6285303235054016,0.780023992061615,0.6340894103050232,0.923496425151825,0.6932410597801208
3,1.4780311397167725,0.4353204369544983,0.36958807706832886,0.3659118711948395,0.42379337549209595,0.6321484446525574,0.7842621803283691,0.6383921504020691,0.9266262650489807,0.6971163749694824
4,1.4720313398081868,0.4373351037502289,0.37248140573501587,0.3681402802467346,0.42549189925193787,0.6337611079216003,0.7861434817314148,0.6403236389160156,0.9280720353126526,0.6988635063171387
5,1.4673545708137248,0.43979406356811523,0.3748946189880371,0.37035489082336426,0.42752912640571594,0.6354936361312866,0.7874430418014526,0.6421204209327698,0.9286869764328003,0.7003924250602722
6,1.4637497376252289,0.4414938688278198,0.37632983922958374,0.3719095289707184,0.42909103631973267,0.6367682218551636,0.7882973551750183,0.6434011459350586,0.9292470812797546,0.701557457447052
7,1.4601006440197188,0.44249430298805237,0.3776198625564575,0.37304842472076416,0.43003785610198975,0.6376305222511292,0.7889319658279419,0.6442724466323853,0.9300219416618347,0.7024925351142883
8,1.4574052949680933,0.44441381096839905,0.379309743642807,0.3750877380371094,0.4320712685585022,0.638944685459137,0.7896578311920166,0.6455508470535278,0.9302867650985718,0.7035742998123169
9,1.4538598026157048,0.44573894143104553,0.38045817613601685,0.3765023350715637,0.43351811170578003,0.6399260759353638,0.7904905080795288,0.6465837359428406,0.9313088059425354,0.7046802639961243
10,1.4511816182687385,0.4468335509300232,0.38201379776000977,0.37794607877731323,0.4346942901611328,0.6407249569892883,0.791276216506958,0.6475135087966919,0.93134605884552,0.7052930593490601
11,1.4478956807718035,0.4487020671367645,0.38394197821617126,0.3801450729370117,0.4368835687637329,0.6420894265174866,0.792302131652832,0.6489192247390747,0.9320169687271118,0.7065645456314087
12,1.4439209481979023,0.45034006237983704,0.3857194781303406,0.38204073905944824,0.43862468004226685,0.6434487104415894,0.793609619140625,0.650459885597229,0.9327623844146729,0.7078604102134705
13,1.4391647311418747,0.45268622040748596,0.3886711299419403,0.3850782513618469,0.44128307700157166,0.6451862454414368,0.7953437566757202,0.6524280905723572,0.9338834881782532,0.7095738053321838
14,1.4352239601621917,0.4544890224933624,0.3909018635749817,0.3873381018638611,0.4431638717651367,0.6466099619865417,0.7966904044151306,0.6540125012397766,0.9345377087593079,0.7108844518661499
15,1.4324718449801577,0.4547940492630005,0.39157363772392273,0.387859970331192,0.44360920786857605,0.6470236778259277,0.7971435785293579,0.6544744968414307,0.9353224039077759,0.7114878296852112
16,1.4308019644268852,0.45600244402885437,0.39253053069114685,0.38899725675582886,0.4449581503868103,0.6479352116584778,0.7978948950767517,0.6554688215255737,0.9354332089424133,0.7122130990028381
17,1.4312466528825916,0.4560161828994751,0.39261767268180847,0.3890984356403351,0.44483956694602966,0.647838830947876,0.7979978919029236,0.6554325222969055,0.9354076981544495,0.7121289372444153
18,1.4317147588996542,0.455318808555603,0.3922848701477051,0.38852936029434204,0.44407138228416443,0.6473881602287292,0.797831118106842,0.6550261974334717,0.9354038238525391,0.7117884159088135
19,1.433281896435038,0.4545341432094574,0.3910905718803406,0.38736242055892944,0.443224161863327,0.6468144655227661,0.7972916960716248,0.6543859243392944,0.9352370500564575,0.7112987041473389
20,1.434275365019705,0.4545135200023651,0.3912857174873352,0.3874915838241577,0.44327956438064575,0.6467214226722717,0.7972279191017151,0.654320478439331,0.9347485899925232,0.7110499739646912
21,1.4347845437229165,0.4538602828979492,0.3907817006111145,0.38679933547973633,0.44257426261901855,0.6463664770126343,0.797011137008667,0.6539666652679443,0.9346308708190918,0.7107462882995605
22,1.435573997532206,0.4533943831920624,0.3899250626564026,0.3860708177089691,0.44212254881858826,0.6459870338439941,0.7966070771217346,0.6535183787345886,0.934619128704071,0.7104527354240417
23,1.4362890300862943,0.4530971944332123,0.38926878571510315,0.38556429743766785,0.44160640239715576,0.6457300186157227,0.7963706851005554,0.653225839138031,0.934619128704071,0.7102587819099426
24,1.4359105483485592,0.4530363976955414,0.3894937038421631,0.38551169633865356,0.4416036009788513,0.6457530856132507,0.7964599132537842,0.6532813906669617,0.9345769286155701,0.7102628350257874
25,1.4360756973283872,0.4531707763671875,0.38956165313720703,0.3858475089073181,0.4417710304260254,0.6458094716072083,0.7963079214096069,0.6532521843910217,0.9343602061271667,0.710225522518158
26,1.4358442190255547,0.45314034819602966,0.3892475366592407,0.38542884588241577,0.441592276096344,0.6457266211509705,0.7964579463005066,0.6532459855079651,0.9346338510513306,0.7102570533752441
27,1.4355721584567067,0.45326000452041626,0.38981640338897705,0.3858644366264343,0.4418525993824005,0.6459013223648071,0.7968336343765259,0.6535495519638062,0.9344955682754517,0.7103457450866699
28,1.4340660782278962,0.45414766669273376,0.39036595821380615,0.38674455881118774,0.442855566740036,0.646514356136322,0.7971288561820984,0.6540993452072144,0.934941828250885,0.710963249206543
29,1.432564411780284,0.4549117684364319,0.39134371280670166,0.3876723647117615,0.4436286687850952,0.64704829454422,0.7973917126655579,0.6546005010604858,0.9350801110267639,0.711419939994812
30,1.4314021160647903,0.45482251048088074,0.39177602529525757,0.38780447840690613,0.4434622526168823,0.6472134590148926,0.7980782985687256,0.654994785785675,0.9354891180992126,0.7116948366165161
31,1.4296983965223327,0.45612800121307373,0.39254218339920044,0.3890356719493866,0.4448283910751343,0.6481014490127563,0.7989600896835327,0.6560060381889343,0.9357068538665771,0.7124471664428711
32,1.4271901427514924,0.45703133940696716,0.393464058637619,0.3899824917316437,0.4457715153694153,0.6488816142082214,0.7997035980224609,0.6568760871887207,0.9363071322441101,0.713252067565918
33,1.4257251352088307,0.4573403000831604,0.394706130027771,0.3908584713935852,0.4461687207221985,0.6491591930389404,0.7999860644340515,0.657177209854126,0.9366132020950317,0.7135730385780334
34,1.422899579611862,0.4588969051837921,0.3961236774921417,0.3925233483314514,0.4480624198913574,0.650273323059082,0.8012229204177856,0.658514678478241,0.9372153878211975,0.7146323919296265
35,1.4195422859855582,0.46023380756378174,0.39786237478256226,0.39425739645957947,0.44930946826934814,0.6513260006904602,0.8021174073219299,0.6596406698226929,0.9377087950706482,0.7156023979187012
36,1.4167180790439553,0.46094784140586853,0.398560106754303,0.39502090215682983,0.4502526819705963,0.6520550847053528,0.8028550148010254,0.6604540348052979,0.938430666923523,0.7164179682731628
37,1.412942211834034,0.46248286962509155,0.4008054733276367,0.39709848165512085,0.45202893018722534,0.6532083749771118,0.8043763041496277,0.6619278788566589,0.9389259815216064,0.717467725276947
38,1.4089508049756065,0.4640325903892517,0.40242069959640503,0.3990410566329956,0.45367830991744995,0.6545642018318176,0.8057926297187805,0.6634988784790039,0.9399097561836243,0.7188535332679749
39,1.4055019253894425,0.46584224700927734,0.4047395586967468,0.4011993408203125,0.4556172490119934,0.655850350856781,0.8066969513893127,0.6648017168045044,0.9404914379119873,0.7200359106063843
40,1.401216634266243,0.46736350655555725,0.406807541847229,0.40314358472824097,0.45721977949142456,0.6570177674293518,0.8080299496650696,0.6661983728408813,0.9413152933120728,0.7212122082710266
41,1.3963352374712368,0.46972930431365967,0.4089391231536865,0.4056297838687897,0.4598158299922943,0.6588224172592163,0.8099297881126404,0.6683061718940735,0.9421941637992859,0.7228959202766418
42,1.3925642744626467,0.4705316424369812,0.4108113646507263,0.40727025270462036,0.46075960993766785,0.6597568988800049,0.8113716244697571,0.6695453524589539,0.9429994225502014,0.7239001989364624
43,1.3881137117545859,0.47323188185691833,0.41360142827033997,0.41023513674736023,0.46364057064056396,0.661620020866394,0.8125839829444885,0.6714168787002563,0.9437850713729858,0.7255910634994507
44,1.3846904566203775,0.4745462238788605,0.4155770540237427,0.4121018350124359,0.46505802869796753,0.6625967025756836,0.8137256503105164,0.6726119518280029,0.944186270236969,0.7264676690101624
45,1.3819952301737852,0.4753132164478302,0.41649359464645386,0.41304612159729004,0.4659338593482971,0.6633263230323792,0.8146986365318298,0.67353355884552,0.9445667862892151,0.7271633148193359
46,1.3795580873222473,0.4767187833786011,0.4182504117488861,0.41479748487472534,0.467536985874176,0.6642840504646301,0.815505862236023,0.6745686531066895,0.9449356198310852,0.7280204892158508
47,1.377909785254832,0.4772915840148926,0.41907382011413574,0.4156101942062378,0.4682108759880066,0.6646754741668701,0.8156834244728088,0.6749147176742554,0.9454662203788757,0.7284990549087524
48,1.3765335437562651,0.47782811522483826,0.4191149175167084,0.4159371554851532,0.46874144673347473,0.6652542948722839,0.8163092136383057,0.6755908727645874,0.9456526041030884,0.7290111184120178
49,1.37585676397256,0.47789087891578674,0.4194510877132416,0.41610485315322876,0.4687069356441498,0.6653430461883545,0.816413164138794,0.675708532333374,0.9456339478492737,0.7290754914283752
50,1.375618910207997,0.4784734845161438,0.4200664162635803,0.4166991114616394,0.4692518711090088,0.6655927896499634,0.816565215587616,0.6759495139122009,0.9457869529724121,0.7293093800544739
