Category,precision,recall,f1-score,support
Community,53.32 ± 1.89,70.04 ± 2.92,60.49 ± 1.15,314460.00 ± 54.77
Entertainment,66.11 ± 2.20,69.60 ± 1.88,67.77 ± 0.77,277160.00 ± 54.77
Food,75.56 ± 2.47,58.71 ± 3.75,65.96 ± 1.50,785920.00 ± 44.72
Nightlife,39.24 ± 4.52,70.29 ± 3.11,50.16 ± 3.29,140960.00 ± 54.77
Outdoors,64.07 ± 2.54,70.80 ± 1.14,67.23 ± 1.37,221620.00 ± 44.72
Shopping,74.20 ± 1.94,67.90 ± 1.85,70.87 ± 0.45,670180.00 ± 44.72
Travel,83.03 ± 1.16,80.57 ± 1.06,81.77 ± 0.50,773200.00 ± 0.00
macro avg,65.08 ± 0.75,69.70 ± 0.51,66.32 ± 0.91,3183500.00 ± 70.71
