epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,0.023908,0.653158,0.839478,3.126598,0.250000,0.750000,0.130076,32.316620,4.860931,4.860931,32.075603,1.652167,1.652167
2,-0.211635,0.269105,0.222609,3.649326,0.250000,0.750000,0.164757,32.453796,6.134110,1.490197,32.099041,2.224876,0.894125
3,0.021298,0.013730,0.162113,3.759648,0.250000,0.750000,0.202496,32.509617,6.682945,1.093241,32.109028,2.580678,0.788143
4,0.045356,0.003141,0.290366,3.820489,0.250000,0.750000,0.240461,32.542599,7.077390,1.106209,32.118713,2.881477,0.796020
5,0.025214,0.002666,0.236659,3.846992,0.250000,0.750000,0.276574,32.568340,7.332086,0.816491,32.135757,3.165748,0.758061
6,-0.000498,0.003472,0.249219,3.892353,0.250000,0.750000,0.311781,32.623367,7.487904,0.845178,32.172993,3.460769,0.790163
7,0.017065,0.006786,0.264131,3.899439,0.250000,0.750000,0.346682,32.749527,7.604858,0.778322,32.234035,3.745400,0.940092
8,-0.001429,0.006470,0.415936,3.821142,0.250000,0.750000,0.379580,32.970097,7.761358,0.944857,32.319065,4.065870,1.026116
9,0.025427,0.016995,0.920046,3.798933,0.250000,0.750000,0.411866,33.196228,7.980110,1.127184,32.399330,4.369982,0.851601
10,0.007652,0.028640,0.312294,3.779104,0.250000,0.750000,0.444855,33.358356,8.235746,1.276422,32.458897,4.607110,0.677808
11,-0.030887,0.023386,0.357227,3.814046,0.250000,0.750000,0.478779,33.397293,8.442320,1.105942,32.486069,4.764915,0.648326
12,-0.022685,0.030406,0.159313,3.775036,0.250000,0.750000,0.513077,33.391449,8.607127,0.972098,32.499695,4.903234,0.692604
13,-0.078507,0.025629,0.230688,3.723225,0.250000,0.750000,0.547177,33.358089,8.695780,0.835865,32.515553,5.053565,0.678915
14,-0.041941,0.045029,0.191955,3.699211,0.250000,0.750000,0.580855,33.313183,8.752702,0.750905,32.529785,5.213164,0.714772
15,-0.119163,0.170414,0.235667,3.673782,0.250000,0.750000,0.613591,33.265675,8.799522,0.730830,32.545254,5.369470,0.716002
16,0.042952,0.030229,0.198696,3.667873,0.250000,0.750000,0.646908,33.215420,8.865338,0.840339,32.561901,5.532906,0.732122
17,0.021999,0.029197,0.279521,3.606108,0.250000,0.750000,0.679826,33.177723,8.925517,0.710619,32.578823,5.707713,0.752104
