epoch,loss,accuracy,accuracy_macro,f1,f1_weighted,mrr,top3_acc,ndcg_3,top5_acc,ndcg_5
1,2.1617379622025923,0.2143770456314087,0.1883554458618164,0.175238236784935,0.2307797521352768,0.43093782663345337,0.4985083043575287,0.37533020973205566,0.7678173780441284,0.4863508641719818
2,1.7638969421386719,0.29421791434288025,0.32017752528190613,0.26713281869888306,0.29268714785575867,0.5164365172386169,0.6440781950950623,0.4953557848930359,0.8809963464736938,0.5924586057662964
3,1.6469627727161755,0.32570913434028625,0.37842822074890137,0.30803152918815613,0.3173143267631531,0.5492591261863708,0.7072500586509705,0.544420599937439,0.9121087193489075,0.6289252638816833
4,1.5565488988702947,0.3589998483657837,0.4288008511066437,0.34944769740104675,0.3473600149154663,0.5857150554656982,0.7724581956863403,0.5982975959777832,0.9330870509147644,0.6646522283554077
5,1.5063677701083096,0.39153289794921875,0.4656693935394287,0.3839743733406067,0.3790605068206787,0.6111693978309631,0.7955201864242554,0.6265093684196472,0.9419424533843994,0.6871665716171265
6,1.4707440462979404,0.3951318860054016,0.4758433699607849,0.3907209038734436,0.3835006356239319,0.6123501062393188,0.7943836450576782,0.6269075274467468,0.940190315246582,0.6873455047607422
7,1.4282223094593396,0.41909360885620117,0.5009518265724182,0.4156813621520996,0.4099782109260559,0.6319408416748047,0.8143675327301025,0.649817705154419,0.9482406973838806,0.7051639556884766
8,1.3978158777410334,0.42567598819732666,0.5137304067611694,0.426156610250473,0.41912841796875,0.6345851421356201,0.8115735650062561,0.6504471302032471,0.9490931034088135,0.707391083240509
9,1.3658735101873225,0.42439740896224976,0.5176451802253723,0.42293742299079895,0.4123966693878174,0.6374613642692566,0.8227020502090454,0.6570224165916443,0.9558175802230835,0.7120980620384216
10,1.3410588177767666,0.43254250288009644,0.522955596446991,0.4315029978752136,0.42207762598991394,0.6424834132194519,0.8247857093811035,0.6617388129234314,0.9538760185241699,0.7151870727539062
11,1.3178601698441939,0.43599942326545715,0.5334622859954834,0.4382343292236328,0.4285547137260437,0.6463530659675598,0.8323151469230652,0.6677714586257935,0.9543969035148621,0.7183901071548462
12,1.3034142580899326,0.4403561055660248,0.5339807271957397,0.44170013070106506,0.4304496645927429,0.6476714015007019,0.8275322914123535,0.6665962338447571,0.9555334448814392,0.719664990901947
13,1.2545967102050781,0.4536629319190979,0.5487502813339233,0.45683103799819946,0.4450809359550476,0.6600867509841919,0.8427806496620178,0.6822220683097839,0.9605530500411987,0.7309876084327698
14,1.2423205809159712,0.4653596580028534,0.5555341243743896,0.4661882817745209,0.45755892992019653,0.6676120162010193,0.8471373319625854,0.6896000504493713,0.9604583978652954,0.7365992069244385
15,1.2270646528764204,0.4604347348213196,0.5580416917800903,0.4610864520072937,0.4502766728401184,0.6639176607131958,0.8451010584831238,0.685727059841156,0.9638679623603821,0.7350281476974487
16,1.1891463886607776,0.47298383712768555,0.5678818225860596,0.4751640260219574,0.4644002318382263,0.673298716545105,0.8525358438491821,0.6957979798316956,0.9652885794639587,0.742655873298645
17,1.1755762100219727,0.4814130663871765,0.5723453760147095,0.4798087179660797,0.47469866275787354,0.6791601777076721,0.8576028347015381,0.7020939588546753,0.9691243767738342,0.7484468817710876
18,1.1593712026422673,0.48321259021759033,0.5812596678733826,0.4841499328613281,0.4764431118965149,0.6804397106170654,0.8592129349708557,0.7037323117256165,0.9705450534820557,0.7499064207077026
19,1.1296711834994229,0.4881848692893982,0.5880916118621826,0.4889727830886841,0.4806029200553894,0.6833840608596802,0.8592129349708557,0.7058486938476562,0.9713500738143921,0.7523674368858337
20,1.117796464399858,0.49708765745162964,0.5952512621879578,0.4990782141685486,0.49114933609962463,0.6919264197349548,0.8719041347503662,0.7175002098083496,0.9734336733818054,0.7597057819366455
