Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,438.0000
Entertainment,0.0000,0.0000,0.0000,167.0000
Food,0.3440,0.9022,0.4981,869.0000
Nightlife,0.0000,0.0000,0.0000,90.0000
Outdoors,0.0000,0.0000,0.0000,143.0000
Shopping,0.0000,0.0000,0.0000,658.0000
Travel,0.2053,0.3051,0.2455,177.0000
macro avg,0.0785,0.1725,0.1062,2542.0000
weighted avg,0.1319,0.3297,0.1874,2542.0000
