Category,precision,recall,f1-score,support
Community,34.63 ± 1.68,41.23 ± 1.73,37.60 ± 1.03,43760.00 ± 54.77
Entertainment,17.89 ± 2.77,13.42 ± 3.32,14.98 ± 2.32,14900.00 ± 0.00
Food,46.06 ± 2.55,27.50 ± 5.82,34.01 ± 4.69,83640.00 ± 54.77
Nightlife,13.93 ± 4.25,43.93 ± 11.50,20.47 ± 5.04,8740.00 ± 54.77
Outdoors,16.96 ± 1.89,23.45 ± 8.95,18.70 ± 4.16,13040.00 ± 54.77
Shopping,41.18 ± 3.32,31.83 ± 11.48,34.44 ± 7.63,64100.00 ± 0.00
Travel,20.45 ± 1.63,38.17 ± 12.64,25.97 ± 2.77,15300.00 ± 0.00
macro avg,27.30 ± 0.40,31.36 ± 1.56,26.59 ± 1.54,243480.00 ± 44.72
