Category,precision,recall,f1-score,support
Community,0.3463,0.4123,0.3760,437.6000
Entertainment,0.1789,0.1342,0.1498,149.0000
Food,0.4606,0.2750,0.3401,836.4000
Nightlife,0.1393,0.4393,0.2047,87.4000
Outdoors,0.1696,0.2345,0.1870,130.4000
Shopping,0.4118,0.3183,0.3444,641.0000
Travel,0.2045,0.3817,0.2597,153.0000
macro avg,0.2730,0.3136,0.2659,2434.8000
