Category,precision,recall,f1-score,support
Community,0.5611,0.7347,0.6359,3144.6000
Entertainment,0.6906,0.7196,0.7045,2771.6000
Food,0.7633,0.6602,0.7078,7859.2000
Nightlife,0.4701,0.7033,0.5623,1409.6000
Outdoors,0.6794,0.7452,0.7103,2216.2000
Shopping,0.7922,0.7137,0.7506,6701.8000
Travel,0.8554,0.8204,0.8375,7732.0000
macro avg,0.6874,0.7282,0.7013,31835.0000
