epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.006664,0.931282,1.239043,4.317259,0.193423,32.449623,6.583771,6.583771,32.115574,2.926412,2.926412
2,0.076184,0.098510,0.224508,5.215038,0.286694,32.253761,7.072647,2.098755,32.177010,4.206058,2.453506
3,-0.044981,0.102079,0.162018,5.372237,0.379628,31.980017,7.111587,1.390129,32.272354,5.361847,2.327339
4,0.036603,0.005267,0.164489,5.378785,0.472078,31.711967,7.191274,0.898193,32.355183,6.301545,2.201685
5,0.083580,0.001402,0.220840,5.234982,0.563862,31.785927,8.595840,4.853762,32.414680,6.985680,1.880508
6,0.023850,0.002281,0.183881,5.046853,0.654754,31.619402,9.029399,2.356017,32.457283,7.558521,1.806157
7,0.041978,0.024900,0.199512,4.806489,0.744526,31.358942,9.075344,1.221842,32.488014,8.041191,1.729070
8,-0.017836,0.068374,0.149932,4.601525,0.832972,31.132576,9.250022,1.859622,32.501869,8.451603,1.584392
9,-0.048841,0.025047,0.138494,4.366439,0.919618,31.096827,10.068272,4.259785,32.525425,8.828455,1.561530
10,-0.002631,0.008595,0.185302,4.170348,1.004918,30.851688,10.177973,1.206512,32.541885,9.161999,1.519564
11,0.001593,0.082497,0.141182,3.998207,1.088383,30.602768,10.200424,0.620639,32.549389,9.470401,1.472514
12,0.022247,0.008478,0.155389,3.833275,1.169831,30.352570,10.199102,0.338731,32.562725,9.757270,1.419287
13,0.000060,0.005827,0.137735,3.721381,1.248711,30.106001,10.218945,0.893028,32.569881,10.018888,1.341676
14,-0.007357,0.006194,0.120586,3.609861,1.325546,29.875252,10.240585,0.265897,32.579556,10.258386,1.330800
15,-0.014740,0.001540,0.133067,3.536634,1.399980,29.649122,10.255694,0.285169,32.585888,10.488886,1.313782
16,0.006900,0.002573,0.173366,3.460819,1.470931,29.434990,10.299329,0.480198,32.600220,10.717337,1.269973
17,0.100793,0.002467,0.129549,3.421402,1.533669,29.414042,10.996809,3.735971,32.612835,10.913789,1.197678
18,0.029476,0.002680,0.167006,3.414131,1.583660,29.226868,11.068594,0.335148,32.615288,11.082701,1.137880
19,-0.000095,0.002647,0.122134,3.401782,1.622831,29.032467,11.082443,0.255255,32.618382,11.254707,1.127068
20,0.015723,0.001193,0.153547,3.444058,1.655404,28.848021,11.104244,0.213337,32.613544,11.387547,1.027526
21,-0.012839,0.001750,0.144753,3.427512,1.682497,28.675125,11.125872,0.204281,32.605797,11.515177,1.020703
22,-0.000734,0.001933,0.158445,3.420006,1.704376,28.512470,11.146326,0.197138,32.603676,11.641769,0.963344
23,-0.003970,0.000998,0.157721,3.460418,1.723220,28.355715,11.168004,0.184405,32.599300,11.761068,0.891652
24,-0.001448,0.001794,0.114923,3.485757,1.740540,28.208931,11.192748,0.178856,32.590446,11.858229,0.840560
25,-0.004344,0.001584,0.121082,3.493752,1.755815,28.072775,11.217222,0.168741,32.584248,11.953799,0.840148
