epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,0.011910,0.533880,0.881082,2.799202,0.250000,0.750000,0.113647,32.140686,3.282783,3.282783,32.030567,1.088186,1.088186
2,-0.002811,0.198960,0.106948,3.330719,0.250000,0.750000,0.127904,32.270195,4.697339,1.571519,32.048885,1.584121,0.623253
3,0.012947,0.025769,0.303607,3.364793,0.250000,0.750000,0.143173,32.354916,5.468008,0.880305,32.061935,1.894499,0.463088
4,0.059234,0.008307,0.148727,3.423857,0.250000,0.750000,0.159203,32.411766,5.954345,0.598327,32.071236,2.119893,0.423757
5,0.028860,0.006482,0.204196,3.450583,0.250000,0.750000,0.175710,32.450607,6.287206,0.507297,32.080212,2.317845,0.428678
6,-0.064703,0.005811,0.298765,3.440481,0.250000,0.750000,0.191892,32.478149,6.525715,0.446426,32.088348,2.480063,0.376756
7,-0.017285,0.006493,0.370360,3.477086,0.250000,0.750000,0.207697,32.498833,6.713254,0.430623,32.096863,2.625255,0.366931
8,-0.036402,0.013778,0.356702,3.473898,0.250000,0.750000,0.223094,32.516430,6.855055,0.415698,32.107529,2.766816,0.352329
9,-0.021302,0.007721,0.223479,3.550860,0.250000,0.750000,0.238744,32.539021,6.964454,0.407079,32.121254,2.912438,0.405781
10,-0.003697,0.011246,0.219125,3.611870,0.250000,0.750000,0.254407,32.564159,7.062677,0.323803,32.136387,3.065025,0.411046
11,-0.120660,0.022251,0.290074,3.687142,0.250000,0.750000,0.270160,32.591774,7.132401,0.289963,32.153996,3.219734,0.437533
12,-0.062586,0.016422,0.268302,3.692583,0.250000,0.750000,0.285783,32.625771,7.171885,0.298559,32.176483,3.376221,0.456031
13,-0.001802,0.013771,0.404395,3.725761,0.250000,0.750000,0.301042,32.684742,7.222166,0.314843,32.204441,3.533036,0.450016
14,0.024372,0.019840,0.465427,3.761939,0.250000,0.750000,0.316238,32.774883,7.275054,0.372971,32.240822,3.689312,0.473449
15,0.065586,0.011567,0.405380,3.772836,0.250000,0.750000,0.331652,32.898972,7.331923,0.476318,32.284481,3.852599,0.512636
16,-0.020256,0.013105,0.331396,3.751169,0.250000,0.750000,0.347165,33.043804,7.427154,0.574030,32.332699,4.011400,0.465512
17,-0.007539,0.015732,0.647204,3.755378,0.250000,0.750000,0.362136,33.191235,7.549536,0.656777,32.377415,4.150328,0.404534
18,0.060328,0.029490,0.356932,3.737783,0.250000,0.750000,0.376765,33.325138,7.693861,0.735665,32.416763,4.275887,0.386747
19,0.007425,0.016699,0.566859,3.771565,0.250000,0.750000,0.390843,33.447227,7.850970,0.647468,32.450733,4.389148,0.339261
20,0.076128,0.013081,0.795698,3.817257,0.250000,0.750000,0.405015,33.558018,8.021162,0.635830,32.481339,4.489969,0.316282
21,-0.004507,0.012754,0.591682,3.804200,0.250000,0.750000,0.419454,33.664776,8.205973,0.691351,32.509903,4.590397,0.340619
22,-0.053114,0.017144,0.451058,3.813406,0.250000,0.750000,0.434020,33.749008,8.384805,0.748637,32.534225,4.681327,0.339624
23,0.023525,0.018910,0.343566,3.827492,0.250000,0.750000,0.448505,33.802685,8.546867,0.755175,32.551624,4.762662,0.356186
24,0.007882,0.014808,0.529674,3.877560,0.250000,0.750000,0.462841,33.837955,8.690951,0.638170,32.565929,4.841685,0.351417
25,-0.011188,0.017638,0.481975,3.935523,0.250000,0.750000,0.477233,33.855499,8.804592,0.626195,32.577526,4.917776,0.366798
26,-0.015179,0.020278,0.744394,3.891548,0.250000,0.750000,0.491607,33.861828,8.897069,0.528703,32.587578,4.994740,0.359664
27,0.026293,0.016077,0.658923,3.911998,0.250000,0.750000,0.505789,33.856934,8.968579,0.473753,32.596386,5.072610,0.377986
28,0.001362,0.022975,0.292103,4.019571,0.250000,0.750000,0.520204,33.847504,9.028535,0.407498,32.605057,5.157146,0.379729
29,-0.012422,0.036236,0.387363,4.046911,0.250000,0.750000,0.534452,33.833866,9.081803,0.438652,32.613056,5.237889,0.378469
30,-0.025618,0.011194,0.249477,4.092904,0.250000,0.750000,0.548846,33.820103,9.127916,0.396898,32.621307,5.323535,0.410882
31,-0.011390,0.016230,0.485417,4.132610,0.250000,0.750000,0.562801,33.802574,9.167337,0.387533,32.629879,5.405246,0.388941
32,-0.031095,0.016846,0.512046,4.211203,0.250000,0.750000,0.576528,33.783352,9.204168,0.348090,32.637608,5.483682,0.404433
33,-0.008788,0.010695,0.408715,4.175407,0.250000,0.750000,0.589875,33.763409,9.234346,0.329380,32.645576,5.562493,0.385954
34,-0.024266,0.019342,0.358019,4.355887,0.250000,0.750000,0.603188,33.744606,9.266131,0.407332,32.654629,5.641543,0.378991
35,0.019734,0.011771,0.489443,4.442379,0.250000,0.750000,0.616387,33.725208,9.298560,0.442279,32.663593,5.723002,0.396352
36,0.032444,0.012258,0.358027,4.648754,0.250000,0.750000,0.630013,33.707348,9.336072,0.495677,32.672344,5.804543,0.397628
37,0.011813,0.011603,0.483366,4.717034,0.250000,0.750000,0.643497,33.694523,9.384448,0.523941,32.681190,5.884641,0.412360
38,0.017063,0.013541,0.361234,4.799084,0.250000,0.750000,0.657205,33.679451,9.435217,0.442268,32.690643,5.963330,0.396556
39,0.046085,0.017591,0.419683,4.926482,0.250000,0.750000,0.670967,33.661228,9.476780,0.476931,32.701088,6.042336,0.409304
40,-0.012522,0.020322,0.491934,5.107457,0.250000,0.750000,0.684471,33.642548,9.517333,0.461281,32.709900,6.118253,0.411736
41,-0.024754,0.010533,0.416492,5.374705,0.250000,0.750000,0.698141,33.625629,9.561325,0.484984,32.719105,6.197254,0.419581
