state	recipe	bs	perhead	catlr	reglr	sharedlr	seed	pid	cat	reg	wall	nan	rc
alabama	new	8192	1	1e-3	3e-3	3e-3	0	983885	64.5840	69.8617	1419	0
0	0
alabama	new	8192	1	1e-3	3e-3	3e-3	1	983884	64.6689	69.7185	1419	0
0	0
alabama	new	8192	1	1e-3	3e-3	3e-3	100	988155	64.5050	69.8090	1438	0
0	0
alabama	new	8192	1	1e-3	3e-3	3e-3	7	988104	64.4041	69.8129	1439	0
0	0
arizona	new	8192	1	1e-3	3e-3	3e-3	1	992283	65.8060	59.5316	2694	0
0	0
arizona	new	8192	1	1e-3	3e-3	3e-3	0	992231	65.8321	59.6212	2700	0
0	0
arizona	new	8192	1	1e-3	3e-3	3e-3	7	998602	65.8510	59.6058	2700	0
0	0
arizona	new	8192	1	1e-3	3e-3	3e-3	100	998757	65.8523	59.4933	2701	0
0	0
florida	base	2048	0	1e-3	3e-3	1e-3	1	1004802	79.8047	77.3269	17847	0
0	0
florida	base	2048	0	1e-3	3e-3	1e-3	7	1004935	79.8590	77.1211	17896	0
0	0
florida	new	8192	1	1e-3	3e-3	3e-3	0	1058652	79.8443	77.3910	15021	0
0	0
florida	base	2048	0	1e-3	3e-3	1e-3	100	1057911	79.2246	77.0447	18393	0
0	0
florida	new	8192	1	1e-3	3e-3	3e-3	1	1088683	79.8060	77.4196	15805	0
0	0
florida	new	8192	1	1e-3	3e-3	3e-3	7	1097178	79.8847	77.4130	16112	0
0	0
florida	new	8192	1	1e-3	3e-3	3e-3	100	1119752	79.8572	77.4600	10417	0
0	0
