Category,precision,recall,f1-score,support
Community,0.4879,0.5699,0.5257,458.0000
Entertainment,0.4012,0.3190,0.3554,210.0000
Food,0.5849,0.5875,0.5862,1348.0000
Nightlife,0.3557,0.3464,0.3510,153.0000
Outdoors,0.5000,0.3417,0.4059,240.0000
Shopping,0.6054,0.6267,0.6159,1393.0000
Travel,0.4693,0.4545,0.4618,286.0000
macro avg,0.4863,0.4637,0.4717,4088.0000
weighted avg,0.5499,0.5523,0.5496,4088.0000
