Category,precision,recall,f1-score,support
Community,20.81,13.54,16.41,1278300.00
Entertainment,11.49,6.24,8.08,585400.00
Food,25.07,41.04,31.13,1737400.00
Nightlife,3.50,2.17,2.68,184700.00
Outdoors,8.32,5.03,6.27,510900.00
Shopping,35.46,35.81,35.63,2540400.00
Travel,6.48,4.37,5.22,446300.00
macro avg,15.88,15.46,15.06,7283400.00
