Category,precision,recall,f1-score,support
Community,0.5253,0.7471,0.6169,3144.0000
Entertainment,0.7145,0.7089,0.7117,2772.0000
Food,0.7736,0.6237,0.6906,7859.0000
Nightlife,0.4137,0.6887,0.5169,1410.0000
Outdoors,0.6853,0.7193,0.7019,2216.0000
Shopping,0.7755,0.7092,0.7409,6702.0000
Travel,0.8543,0.8258,0.8398,7732.0000
macro avg,0.6775,0.7175,0.6884,31835.0000
weighted avg,0.7418,0.7199,0.7251,31835.0000
