epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.005785,0.845224,1.015437,4.404608,0.193348,32.478546,6.787036,6.787036,32.093822,3.065539,3.065539
2,0.055061,0.183548,0.272167,5.450309,0.286089,32.956364,9.251607,5.719162,32.184597,4.493126,2.756335
3,0.387059,0.998745,0.216976,5.781175,0.379092,32.766399,9.540446,1.342900,32.341576,5.657281,2.606935
4,-0.000985,0.007272,0.256226,5.912812,0.471762,32.462498,9.482787,0.361035,32.467598,6.728259,2.773020
5,-0.019103,0.003080,0.169897,5.776240,0.563701,32.162663,9.431194,0.320142,32.572803,7.511796,2.404531
6,0.015232,0.005373,0.216563,5.572551,0.654698,31.868319,9.398936,0.399347,32.623669,8.020058,1.909032
7,-0.010408,0.025182,0.158824,5.361277,0.744533,31.593420,9.372771,0.571729,32.668606,8.469085,1.807391
8,-0.004741,0.016615,0.192225,5.143837,0.833036,31.327642,9.371947,0.627394,32.691868,8.839016,1.734969
9,0.000379,0.008002,0.126088,4.906152,0.920012,31.069965,9.399406,0.802516,32.711590,9.186064,1.623179
10,0.007028,0.005945,0.197823,4.671699,1.005328,30.807247,9.419332,0.609120,32.737572,9.525837,1.659873
11,0.010304,0.030799,0.174542,4.482946,1.088798,30.545593,9.423787,0.500219,32.752815,9.824908,1.535125
12,0.003673,0.004970,0.141068,4.243749,1.170280,30.293615,9.429224,0.276999,32.774532,10.131070,1.536245
13,0.009393,0.006144,0.121368,4.109883,1.249573,30.051126,9.439888,0.262378,32.779556,10.387443,1.507180
14,0.009882,0.004783,0.166838,3.954511,1.326462,29.816729,9.456980,0.305150,32.792480,10.637018,1.451572
15,0.003739,0.002788,0.120861,3.852589,1.400767,29.588444,9.482631,0.323178,32.802937,10.866852,1.386007
16,0.013082,0.002988,0.153363,3.774616,1.471730,29.370340,9.509247,0.374304,32.811474,11.083207,1.356927
17,0.006486,0.002638,0.166278,3.741118,1.533473,29.159948,9.547462,0.273426,32.807278,11.260381,1.278237
18,-0.005754,0.000945,0.115010,3.694875,1.584825,28.960508,9.577227,0.230488,32.810040,11.440026,1.288342
19,-0.007008,0.002581,0.140075,3.657727,1.625773,28.768175,9.613610,0.217671,32.815712,11.612699,1.239058
20,-0.003328,0.002922,0.123684,3.671000,1.657616,28.586575,9.652385,0.211240,32.803280,11.751417,1.190752
21,-0.003464,0.000939,0.121941,3.676238,1.685274,28.413675,9.693768,0.194049,32.802135,11.889856,1.125688
22,-0.000926,0.000934,0.148486,3.663690,1.709344,28.249929,9.733226,0.177510,32.797932,12.022724,1.103675
