epoch,loss,accuracy,f1
1,1.9264859060446422,0.18937174479166666,0.16329080854778147
2,1.8666641513506572,0.2652180989583333,0.22117645240441278
3,1.8358404835065205,0.2770182291666667,0.2400359522482499
4,1.807807445526123,0.2776692708333333,0.25018707397412976
5,1.791205108165741,0.2794596354166667,0.25418182210149093
6,1.7749586602052052,0.2869873046875,0.26104461526478456
7,1.7627259890238445,0.2897542317708333,0.2699274461253865
8,1.7609307765960693,0.29052734375,0.27117988865526105
9,1.7564323643843334,0.2884114583333333,0.26926514181675076
10,1.7533934712409973,0.2907307942708333,0.27107778713426606
11,1.7513301769892375,0.2857666015625,0.2722824836700556
12,1.7470718224843342,0.2889404296875,0.2706033164872417
13,1.7309732933839161,0.2943115234375,0.2800822492718051
14,1.7331679264704387,0.2954915364583333,0.2787772074479366
15,1.7519339720408122,0.2856038411458333,0.2668934068152641
16,1.7325539390246074,0.2938232421875,0.2802467045706593
17,1.7355817258358002,0.2923583984375,0.279349149502853
18,1.7168365220228832,0.2969156901041667,0.28442606983932417
19,1.7244363526503246,0.2958170572916667,0.2826924286947369
20,1.7190036475658417,0.2911783854166667,0.2793823647509712
21,1.7158577938874562,0.297607421875,0.2855984040377428
22,1.7002817690372467,0.306640625,0.2941427564559659
23,1.700567861398061,0.2999267578125,0.28891403001531174
24,1.6961706678072612,0.2999267578125,0.2890666908358766
25,1.6882931292057037,0.3055419921875,0.2949305364965176
26,1.6882150669892628,0.3012288411458333,0.29324723021923665
27,1.675102839867274,0.3072916666666667,0.299872698250411
28,1.6781289378801982,0.3038330078125,0.2949994037636561
29,1.6720682779947917,0.30712890625,0.2981997310492389
30,1.6747997204462688,0.3086344401041667,0.29795678206229487
31,1.659412721792857,0.3135579427083333,0.30806728656703924
32,1.642071396112442,0.31005859375,0.30550316259689225
33,1.6484399636586506,0.316162109375,0.31029500898865564
34,1.6376565198103588,0.3199462890625,0.3136334550048427
35,1.6250027815500896,0.3124186197916667,0.3103563472921986
36,1.61075754960378,0.3201497395833333,0.3179873095850773
37,1.6092589696248372,0.3201090494791667,0.3164749982379798
38,1.60145436724027,0.3173421223958333,0.3162258526894221
39,1.5840080479780834,0.328125,0.3240135509676119
40,1.5807995895544689,0.3234049479166667,0.3233248805920365
41,1.5723194479942322,0.330810546875,0.3309847437508417
42,1.5592597524325054,0.3310546875,0.330921422327568
43,1.5379579365253448,0.334228515625,0.33565625684783384
44,1.5346305072307587,0.3352864583333333,0.3369382452455078
45,1.5188514292240143,0.3414306640625,0.34338375966137585
46,1.502219130595525,0.3391927083333333,0.3438313730497824
47,1.4936792254447937,0.3453369140625,0.350080051212819
48,1.4764362573623657,0.3484700520833333,0.35420543997869913
49,1.4598870873451233,0.3475341796875,0.3545492076122451
50,1.4432574311892192,0.3528238932291667,0.3610717948952933
