Category,precision,recall,f1-score,support
Community,0.6403,0.6747,0.6571,3145.0000
Entertainment,0.6982,0.7168,0.7074,2772.0000
Food,0.7121,0.7003,0.7062,7859.0000
Nightlife,0.5258,0.6735,0.5905,1409.0000
Outdoors,0.6488,0.7753,0.7064,2216.0000
Shopping,0.7947,0.7004,0.7445,6702.0000
Travel,0.8367,0.8209,0.8287,7732.0000
macro avg,0.6938,0.7231,0.7058,31835.0000
weighted avg,0.7388,0.7326,0.7342,31835.0000
