Category,precision,recall,f1-score,support
Community,45.76 ± 2.79,61.06 ± 5.04,52.12 ± 0.72,65900.00 ± 0.00
Entertainment,40.68 ± 4.83,45.17 ± 6.73,42.55 ± 4.45,32940.00 ± 54.77
Food,57.71 ± 2.19,46.81 ± 5.44,51.58 ± 3.87,179540.00 ± 54.77
Nightlife,37.69 ± 6.52,41.82 ± 6.95,39.14 ± 4.66,25060.00 ± 54.77
Outdoors,40.80 ± 3.85,53.43 ± 6.70,46.01 ± 3.11,28220.00 ± 44.72
Shopping,59.14 ± 2.08,50.26 ± 7.76,54.02 ± 4.73,138880.00 ± 44.72
Travel,50.24 ± 3.68,63.44 ± 1.56,56.02 ± 2.66,57380.00 ± 44.72
macro avg,47.43 ± 1.75,51.71 ± 2.00,48.78 ± 1.57,527920.00 ± 83.67
