epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.006996,0.510848,1.410567,4.411147,0.193287,32.535706,7.650326,7.650326,32.101425,2.541635,2.541635
2,0.013058,0.048332,0.315024,5.318365,0.286538,32.613197,9.310003,2.901167,32.164658,3.598508,1.965495
3,0.028230,0.021755,0.388768,5.571621,0.379633,32.350979,9.392522,1.001682,32.263268,4.434060,1.897239
4,-0.017240,0.014530,0.437298,5.716409,0.472202,32.065804,9.394641,0.477485,32.343937,5.122663,1.668338
5,0.023873,0.006500,0.408021,5.709967,0.564057,31.811550,9.495340,0.690718,32.387501,5.678454,1.510813
6,0.005266,0.004442,0.222482,5.547561,0.654982,31.560856,9.599389,0.652043,32.409599,6.099780,1.347308
7,-0.000491,0.004002,0.154050,5.303460,0.744762,31.368969,9.878958,1.170290,32.424290,6.460004,1.244491
8,-0.000303,0.006350,0.117122,5.062196,0.833221,31.118696,9.945601,1.110340,32.439781,6.770908,1.193394
9,0.002208,0.006068,0.108402,4.839772,0.920183,30.909088,10.128188,1.598084,32.455875,7.059710,1.193390
10,0.000550,0.013409,0.124310,4.636990,1.005466,30.697683,10.285400,1.444913,32.466137,7.316334,1.138282
11,-0.006300,0.040918,0.140220,4.379337,1.088907,30.454542,10.328594,1.253073,32.483353,7.569803,1.136707
12,0.002658,0.030562,0.126082,4.231232,1.170387,30.210806,10.341801,0.766289,32.493771,7.797791,1.074086
13,0.001120,0.009575,0.145312,4.074553,1.249665,29.961878,10.317367,1.335018,32.506516,8.017201,1.066190
14,0.000090,0.003854,0.170805,3.950630,1.326615,29.733856,10.343513,0.416880,32.512245,8.199478,0.994202
15,0.003198,0.008514,0.122589,3.863545,1.400854,29.511950,10.366141,0.532166,32.519535,8.375333,0.996748
16,-0.002729,0.016561,0.113677,3.777501,1.471769,29.299904,10.390191,0.539727,32.525524,8.534673,0.945462
17,-0.002264,0.008543,0.156840,3.712788,1.533465,29.094681,10.419776,0.629536,32.532288,8.694146,0.928159
18,0.005220,0.008931,0.146714,3.693885,1.585171,28.914352,10.497813,0.678192,32.535881,8.836865,0.903279
19,-0.001894,0.004886,0.117963,3.691629,1.624910,28.735643,10.551548,0.727956,32.538239,8.968039,0.829174
20,-0.000493,0.040165,0.125811,3.667309,1.656510,28.584898,10.660757,1.010168,32.544910,9.098677,0.847469
21,0.000332,0.011395,0.130054,3.678781,1.683367,28.418463,10.703286,0.619015,32.545948,9.200664,0.804929
22,0.000624,0.005791,0.129510,3.662117,1.706220,28.255571,10.733300,0.367762,32.545238,9.299140,0.756066
23,0.000562,0.006823,0.158217,3.718811,1.725629,28.108276,10.778257,0.376887,32.547653,9.396240,0.731537
24,0.001196,0.013357,0.091837,3.700020,1.741655,27.964861,10.813324,0.386695,32.547855,9.479012,0.692959
25,0.001207,0.003257,0.103770,3.764376,1.756050,27.830984,10.849588,0.257893,32.545414,9.547690,0.664034
26,-0.002550,0.003652,0.110447,3.763081,1.768599,27.713829,10.904303,0.604703,32.542053,9.614007,0.642326
27,-0.001058,0.011509,0.133814,3.780254,1.778276,27.693012,11.182324,2.008910,32.538818,9.675492,0.581158
28,-0.000895,0.003492,0.133696,3.826062,1.787268,27.669641,11.416409,1.100256,32.537643,9.731606,0.542945
29,-0.001178,0.002412,0.112262,3.835741,1.795788,27.578875,11.460581,0.513836,32.533356,9.774111,0.492298
30,-0.006043,0.010359,0.107362,3.868625,1.802537,27.524132,11.594545,0.924541,32.528351,9.810009,0.468689
31,0.001511,0.009766,0.126037,3.897327,1.809133,27.467403,11.695058,0.615469,32.524445,9.847500,0.449683
32,-0.000804,0.007653,0.115970,3.926739,1.813701,27.424305,11.818587,0.917861,32.519802,9.876898,0.410538
33,-0.001782,0.011036,0.127121,3.952895,1.818549,27.374781,11.898736,1.118314,32.516235,9.907191,0.380852
34,0.009702,0.088787,0.164436,4.065125,1.822292,27.504692,12.287777,2.843264,32.510792,9.929215,0.335059
35,-0.001896,0.004239,0.151629,3.998665,1.826158,27.448439,12.299053,0.059085,32.506916,9.950625,0.310464
36,-0.001967,0.001337,0.122830,4.040572,1.829834,27.398296,12.307964,0.053745,32.502380,9.966428,0.277578
37,-0.001406,0.001706,0.142339,4.072799,1.832981,27.354563,12.315709,0.076520,32.498352,9.979543,0.241004
38,-0.000299,0.002492,0.108326,4.064771,1.834761,27.316656,12.322459,0.050688,32.494411,9.989944,0.205824
39,-0.001008,0.003778,0.118316,4.102741,1.836765,27.284662,12.329081,0.051176,32.491505,10.000708,0.187932
40,0.001400,0.004691,0.124981,4.116905,1.838378,27.258196,12.334585,0.049253,32.488968,10.007872,0.156199
41,-0.002860,0.001066,0.096083,4.156191,1.839611,27.236032,12.338839,0.027749,32.486301,10.013806,0.131483
42,-0.000412,0.004643,0.121819,4.150726,1.840788,27.218264,12.342640,0.031540,32.483814,10.018236,0.107066
43,-0.000450,0.001614,0.115323,4.157742,1.841383,27.204470,12.345409,0.019973,32.482124,10.022120,0.087089
44,-0.000507,0.003334,0.100438,4.163191,1.842216,27.194088,12.347878,0.024388,32.480717,10.024586,0.067423
45,-0.000807,0.008135,0.116429,4.194878,1.842744,27.186678,12.349592,0.026594,32.479820,10.026346,0.048286
46,-0.001112,0.005712,0.128377,4.199357,1.842978,27.181694,12.350794,0.015716,32.479073,10.027598,0.035531
47,0.001459,0.006324,0.118823,4.183476,1.843138,27.178694,12.351566,0.008888,32.478683,10.028328,0.021883
48,-0.000439,0.006167,0.105338,4.204486,1.843232,27.177172,12.351988,0.006918,32.478447,10.028647,0.010813
49,-0.000991,0.007058,0.119205,4.189725,1.843271,27.176607,12.352148,0.002768,32.478352,10.028756,0.004513
50,0.001023,0.006056,0.109313,4.188586,1.843277,27.176512,12.352176,0.000370,32.478336,10.028771,0.000740
