epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,0.009227,0.420944,1.410150,4.408257,0.193374,32.408302,6.834391,6.834391,32.111027,2.565836,2.565836
2,0.009648,0.038143,0.117237,5.455745,0.285573,32.890240,9.228625,5.408192,32.158302,3.565614,1.917875
3,-0.021991,0.004401,0.200589,5.808281,0.378598,32.678226,9.444054,0.500368,32.264309,4.397510,1.848324
4,0.018113,0.003810,0.275422,5.867941,0.471380,32.375607,9.386034,0.393212,32.388275,5.074385,1.698040
5,-0.010156,0.038270,0.258318,5.793626,0.563163,32.100677,9.434116,1.545489,32.453178,5.550033,1.362660
6,-0.000643,0.001412,0.215802,5.574560,0.654293,31.807753,9.393706,0.293021,32.470070,5.914014,1.240201
7,0.003317,0.000844,0.175618,5.324437,0.744269,31.520845,9.362364,0.286988,32.483383,6.256483,1.248753
8,-0.000613,0.001220,0.131475,5.100026,0.832900,31.240358,9.340029,0.280607,32.492283,6.560763,1.184891
9,-0.002183,0.001351,0.153649,4.893116,0.920007,30.966805,9.326251,0.273683,32.499123,6.837167,1.155136
10,-0.003580,0.001153,0.127819,4.641981,1.005431,30.700659,9.321023,0.266409,32.505783,7.100667,1.149590
11,-0.000998,0.001273,0.138152,4.420446,1.088988,30.442106,9.323221,0.258876,32.510479,7.309268,1.100372
12,-0.000584,0.001233,0.130183,4.270155,1.170518,30.191565,9.332315,0.250997,32.517319,7.523924,1.058530
13,-0.000833,0.000583,0.121928,4.099220,1.249854,29.949024,9.347106,0.242935,32.531864,7.766828,1.149932
14,-0.000286,0.000670,0.155204,3.931782,1.326864,29.714680,9.366877,0.235148,32.567772,8.101054,1.531256
15,-0.002842,0.000701,0.194545,3.779956,1.401195,29.489162,9.391862,0.226776,32.630741,8.472270,1.616612
16,0.003239,0.001495,0.181338,3.739987,1.472000,29.272436,9.421206,0.217656,32.652882,8.642096,1.098918
17,-0.001255,0.000349,0.180776,3.688463,1.535936,29.064819,9.454643,0.209174,32.660095,8.770087,0.946118
18,-0.002430,0.000543,0.159304,3.691672,1.586927,28.866014,9.490539,0.204717,32.668835,8.904866,0.869727
19,-0.004568,0.000657,0.136397,3.653412,1.627052,28.676254,9.528403,0.190417,32.676727,9.028902,0.867047
20,0.002737,0.000158,0.130541,3.676363,1.660249,28.495350,9.567178,0.181312,32.681137,9.139369,0.820439
21,-0.000871,0.000473,0.159688,3.668007,1.687559,28.322182,9.604617,0.213090,32.683716,9.246794,0.783727
22,0.003211,0.000072,0.127079,3.678444,1.710646,28.159565,9.645066,0.162698,32.683296,9.333066,0.737025
23,0.003973,0.000095,0.155386,3.697252,1.729054,28.006071,9.685666,0.153525,32.679840,9.408819,0.711114
24,-0.000558,0.000090,0.104819,3.711287,1.746012,27.861580,9.725881,0.144587,32.681004,9.491233,0.690567
25,-0.000956,0.000128,0.128989,3.724195,1.760385,27.726055,9.765428,0.135673,32.677589,9.551830,0.641153
26,-0.004124,0.000117,0.115450,3.736985,1.772415,27.599377,9.803819,0.127074,32.672535,9.607801,0.597203
27,0.002564,0.000258,0.151328,3.781507,1.782444,27.481131,9.840397,0.120415,32.668873,9.661123,0.554465
28,0.001329,0.000850,0.140661,3.813869,1.791400,27.371527,9.875492,0.112116,32.665985,9.711659,0.528825
29,0.001942,0.000850,0.121713,3.863334,1.798778,27.272541,9.912521,0.199752,32.661716,9.753687,0.477016
30,-0.000550,0.000545,0.128947,3.859283,1.806566,27.179895,9.944723,0.093388,32.658779,9.794779,0.457418
31,0.003817,0.000457,0.111627,3.898750,1.811855,27.095043,9.974545,0.086248,32.654221,9.829271,0.419681
32,-0.001607,0.000418,0.124102,3.895838,1.816995,27.017889,10.002217,0.078282,32.650597,9.860168,0.394421
33,-0.000859,0.000618,0.131307,3.925557,1.822349,26.948071,10.027290,0.073070,32.645977,9.883724,0.356836
34,0.003179,0.000604,0.127869,3.959693,1.826829,26.885483,10.050361,0.080334,32.641251,9.904795,0.325917
35,-0.000954,0.000806,0.133312,3.966999,1.829501,26.829536,10.071261,0.064522,32.638065,9.922532,0.282824
36,-0.000309,0.001255,0.104723,4.007393,1.832365,26.780458,10.090904,0.063066,32.634460,9.939784,0.266132
37,-0.005207,0.001362,0.107327,4.021346,1.834283,26.737213,10.106735,0.062620,32.631081,9.954318,0.236286
38,-0.001463,0.001009,0.115361,4.052591,1.836574,26.699957,10.123213,0.086248,32.627392,9.964683,0.205701
39,0.003907,0.001951,0.137524,4.051034,1.838259,26.667316,10.140534,0.152861,32.624866,9.974004,0.182865
40,0.006457,0.002762,0.128052,4.075500,1.839796,26.639627,10.160048,0.202748,32.622231,9.980174,0.154877
41,-0.000128,0.005288,0.112384,4.106898,1.840972,26.624943,10.164954,0.223001,32.619808,9.985373,0.128522
42,0.002791,0.001875,0.133848,4.105167,1.842025,26.606516,10.173942,0.050667,32.618145,9.990772,0.108218
43,0.011091,0.002492,0.147365,4.117469,1.843145,26.591093,10.186382,0.167664,32.616657,9.994612,0.086967
44,0.017166,0.020270,0.133511,4.130806,1.843767,26.579794,10.194049,0.103992,32.615498,9.997592,0.066755
45,-0.000762,0.010766,0.102798,4.136060,1.844126,26.570522,10.205723,0.214268,32.614620,9.999215,0.049809
46,-0.003500,0.072308,0.131743,4.126698,1.844401,26.562944,10.208366,0.119471,32.614059,10.000661,0.033569
47,-0.007797,0.049421,0.128587,4.157031,1.844627,26.559496,10.210855,0.083265,32.613682,10.001224,0.021350
48,0.006224,0.044204,0.135815,4.166809,1.844723,26.557310,10.211634,0.037713,32.613506,10.001599,0.011788
49,-0.003683,0.062999,0.121902,4.140407,1.844756,26.556002,10.211893,0.022538,32.613449,10.001703,0.004154
50,0.000402,0.014128,0.128824,4.152032,1.844764,26.555841,10.211943,0.002524,32.613434,10.001714,0.000796
