Category,precision,recall,f1-score,support
Community,0.3031,0.3898,0.3410,13721.0000
Entertainment,0.3044,0.2297,0.2618,8752.0000
Food,0.4407,0.1335,0.2049,28217.0000
Nightlife,0.1815,0.4598,0.2603,5837.0000
Outdoors,0.1794,0.3359,0.2339,5457.0000
Shopping,0.4031,0.4199,0.4113,21697.0000
Travel,0.2429,0.3789,0.2960,5851.0000
macro avg,0.2936,0.3354,0.2870,89532.0000
weighted avg,0.3514,0.3012,0.2927,89532.0000
