Category,precision,recall,f1-score,support
Community,33.76,34.83,34.28,786200.00
Entertainment,58.91,70.31,64.11,1703000.00
Food,38.35,36.46,37.38,1964700.00
Nightlife,31.28,11.69,17.02,352400.00
Outdoors,29.25,11.79,16.81,580900.00
Shopping,41.67,45.65,43.57,1675500.00
Travel,37.82,44.16,40.75,896000.00
macro avg,38.72,36.41,36.27,7958700.00
