epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.011779,0.952874,1.350223,4.387297,0.193446,32.429924,6.690576,6.690576,32.118797,3.075975,3.075975
2,-0.039369,0.040237,0.181813,5.510802,0.286541,32.559013,8.231973,4.319974,32.198193,4.449692,2.630914
3,-0.002270,0.003359,0.207784,5.931459,0.379787,32.293728,8.321477,0.443167,32.314243,5.625082,2.580958
4,0.033323,0.006502,0.167312,6.176327,0.472545,32.027855,8.416021,1.028870,32.397816,6.488860,2.201525
5,-0.028539,0.016794,0.214036,6.182427,0.564607,31.759525,8.472083,0.643376,32.459557,7.180797,2.014729
6,0.014202,0.001769,0.152500,6.043384,0.655759,31.474596,8.472239,0.319806,32.502010,7.729734,1.864351
7,-0.020282,0.005198,0.151947,5.832532,0.745772,31.195526,8.478650,0.324319,32.543354,8.236610,1.802783
8,-0.017720,0.003710,0.174064,5.680846,0.834424,30.932098,8.525133,0.385786,32.572300,8.641368,1.652551
9,0.006124,0.019992,0.120206,5.526246,0.921511,30.688490,8.621206,0.571637,32.604259,9.028474,1.711596
10,-0.008761,0.013893,0.141360,5.327115,1.006899,30.488522,8.893992,1.050611,32.626167,9.369902,1.632661
11,0.005187,0.018091,0.117349,5.209189,1.090399,30.280880,9.055367,1.292297,32.641918,9.676421,1.507870
12,-0.031807,0.008481,0.136675,5.083426,1.171776,30.065767,9.180638,0.659544,32.652729,9.947632,1.464511
13,-0.020767,0.004474,0.139397,4.977040,1.250803,29.840317,9.254307,0.458347,32.661179,10.202660,1.457464
14,-0.006017,0.006090,0.120884,4.879384,1.326684,29.628031,9.347564,0.678043,32.672821,10.460179,1.389170
15,0.006353,0.007812,0.127415,4.849334,1.394641,29.423517,9.445525,0.712943,32.678570,10.674590,1.330709
16,-0.003628,0.005413,0.132366,4.796941,1.449027,29.225126,9.533008,0.895697,32.685543,10.879745,1.330703
17,-0.019834,0.003499,0.165015,4.824162,1.490649,30.883629,13.640916,8.999366,32.689819,11.061828,1.282735
18,0.003006,0.004484,0.155777,4.799367,1.523639,31.240158,14.762498,2.745399,32.701614,11.251726,1.240689
19,-0.019685,0.039296,0.191775,4.776758,1.547387,31.141872,14.953406,1.024813,32.713379,11.414207,1.175668
20,0.002205,0.020992,0.140838,4.862675,1.568673,30.946392,14.920643,0.310571,32.708443,11.557518,1.128016
21,0.004504,0.001830,0.138408,4.916420,1.586265,30.759941,14.890470,0.189036,32.702824,11.690104,1.078151
22,0.009147,0.001080,0.108984,4.908494,1.602305,30.583292,14.864340,0.180485,32.698093,11.818144,1.053420
23,0.001824,0.089809,0.121249,4.950532,1.612495,30.414820,14.842282,0.291176,32.690968,11.928926,1.012737
24,0.000331,0.002174,0.151415,4.985657,1.621747,30.257854,14.822439,0.160253,32.681641,12.034508,0.964517
25,0.003007,0.001288,0.126375,5.015593,1.631581,30.110655,14.805191,0.147550,32.672081,12.120831,0.872674
26,0.005055,0.000761,0.120665,5.082559,1.638556,29.973087,14.790451,0.137685,32.662075,12.205500,0.848114
27,-0.002210,0.000775,0.123072,5.136668,1.644363,29.845072,14.777794,0.128450,32.648800,12.274352,0.807299
28,-0.010655,0.000779,0.107745,5.134376,1.649392,29.726591,14.767202,0.119445,32.636086,12.341038,0.767775
29,0.014668,0.000872,0.110821,5.179270,1.653549,29.616907,14.758311,0.109807,32.623127,12.396464,0.725600
30,-0.001029,0.000397,0.099190,5.241703,1.658241,29.516121,14.750680,0.100836,32.611359,12.446136,0.652424
31,-0.005607,0.000269,0.127912,5.263136,1.661740,29.423977,14.744371,0.092161,32.598656,12.487740,0.606900
32,-0.008803,0.000385,0.134740,5.292088,1.664754,29.340242,14.739080,0.083872,32.589546,12.530486,0.573431
33,0.003027,0.000642,0.094637,5.316951,1.667665,29.264616,14.734856,0.075873,32.576996,12.559548,0.514096
34,-0.005630,0.002636,0.119154,5.395457,1.668683,29.196716,14.731372,0.068161,32.565910,12.589763,0.489153
35,0.000611,0.000426,0.103935,5.416935,1.671118,29.136286,14.728445,0.060511,32.554344,12.611440,0.422098
36,0.001241,0.002734,0.115407,5.448843,1.672565,29.082874,14.726154,0.053934,32.543793,12.630428,0.381127
37,-0.001740,0.007990,0.109535,5.486430,1.673090,29.036264,14.723993,0.047719,32.535378,12.646861,0.354143
38,-0.000518,0.006717,0.129286,5.506282,1.674293,28.996214,14.722601,0.047022,32.527214,12.659080,0.302774
39,0.006658,0.003395,0.138229,5.554248,1.675269,28.962152,14.721562,0.039027,32.519848,12.669945,0.265229
40,-0.002801,0.005869,0.131525,5.572985,1.675637,28.933271,14.720493,0.032188,32.513359,12.676692,0.229726
41,-0.006201,0.004938,0.112869,5.599555,1.676188,28.909592,14.719710,0.024878,32.507542,12.682687,0.191743
42,-0.002462,0.007665,0.131330,5.618675,1.676732,28.890440,14.719148,0.021289,32.503479,12.688280,0.159085
43,-0.002406,0.008357,0.104138,5.658861,1.677438,28.875511,14.718895,0.020141,32.499580,12.691297,0.120819
44,-0.009271,0.009428,0.116252,5.653907,1.677661,28.864321,14.718663,0.015454,32.496624,12.693943,0.098269
45,0.007942,0.025232,0.145763,5.675920,1.677783,28.856236,14.718483,0.009780,32.494541,12.695493,0.074186
46,-0.007966,0.003932,0.112288,5.674734,1.677896,28.850838,14.718350,0.006782,32.493069,12.696412,0.047127
47,-0.004031,0.007815,0.146232,5.688316,1.678018,28.847540,14.718287,0.004166,32.492073,12.696902,0.033437
48,-0.000499,0.008404,0.130552,5.711946,1.678075,28.845850,14.718245,0.002830,32.491611,12.697268,0.015927
49,0.001996,0.008197,0.128668,5.705852,1.678114,28.845209,14.718236,0.000982,32.491409,12.697397,0.006459
50,-0.001105,0.013735,0.133499,5.729983,1.678117,28.845108,14.718234,0.000166,32.491379,12.697400,0.001165
