Category,precision,recall,f1-score,support
Community,0.5413,0.6118,0.5737,5828.8000
Entertainment,0.4870,0.4488,0.4669,2420.0000
Food,0.5574,0.5298,0.5431,7594.2000
Nightlife,0.3596,0.3313,0.3444,991.2000
Outdoors,0.4771,0.4453,0.4599,2280.0000
Shopping,0.6174,0.6369,0.6270,10210.6000
Travel,0.4424,0.3593,0.3937,1716.8000
macro avg,0.4975,0.4804,0.4869,31041.6000
