Category,precision,recall,f1-score,support
Community,0.3109,0.3815,0.3422,5023.2000
Entertainment,0.3286,0.2110,0.2556,3185.4000
Food,0.4149,0.2328,0.2956,10330.4000
Nightlife,0.1843,0.4182,0.2546,2116.4000
Outdoors,0.1888,0.3069,0.2302,1988.2000
Shopping,0.4187,0.3750,0.3879,7975.6000
Travel,0.2490,0.3743,0.2971,2148.8000
macro avg,0.2993,0.3285,0.2947,32768.0000
