Category,precision,recall,f1-score,support
Community,31.09 ± 0.97,38.15 ± 1.94,34.22 ± 0.43,502320.00 ± 6974.02
Entertainment,32.86 ± 1.74,21.10 ± 2.53,25.56 ± 1.56,318540.00 ± 3760.05
Food,41.49 ± 0.74,23.28 ± 5.08,29.56 ± 4.10,1033040.00 ± 6358.30
Nightlife,18.43 ± 1.43,41.82 ± 4.92,25.46 ± 1.13,211640.00 ± 5311.59
Outdoors,18.88 ± 2.19,30.69 ± 5.73,23.02 ± 1.03,198820.00 ± 4461.73
Shopping,41.87 ± 3.35,37.50 ± 8.46,38.79 ± 4.12,797560.00 ± 3692.97
Travel,24.90 ± 3.03,37.43 ± 2.49,29.71 ± 1.32,214880.00 ± 3528.74
macro avg,29.93 ± 0.54,32.85 ± 0.41,29.47 ± 0.13,3276800.00 ± 0.00
