Category,precision,recall,f1-score,support
Community,44.57 ± 2.81,60.73 ± 6.66,51.17 ± 2.13,65900.00 ± 0.00
Entertainment,36.80 ± 6.93,49.18 ± 6.02,41.46 ± 4.18,32940.00 ± 54.77
Food,59.01 ± 1.81,43.75 ± 11.13,49.47 ± 6.53,179540.00 ± 54.77
Nightlife,33.34 ± 4.76,48.37 ± 10.08,38.79 ± 3.47,25060.00 ± 54.77
Outdoors,45.40 ± 9.93,51.94 ± 5.20,47.74 ± 3.97,28220.00 ± 44.72
Shopping,59.45 ± 1.14,50.71 ± 4.58,54.62 ± 2.53,138880.00 ± 44.72
Travel,51.93 ± 2.26,61.70 ± 4.75,56.25 ± 1.40,57380.00 ± 44.72
macro avg,47.21 ± 2.59,52.34 ± 2.77,48.50 ± 2.09,527920.00 ± 83.67
