epoch,loss,accuracy,f1
1,1.7647190196105287,0.325045917515445,0.0
2,1.535742476862686,0.46822507931207213,0.0
3,1.3930603286622463,0.5162798463850392,0.0
4,1.3090309206960515,0.5312906996159626,0.0
5,1.2449245629077326,0.5405075972616463,0.0
6,1.2026784069093446,0.5411587911170479,0.0
7,1.1769075994321192,0.5424110869928201,0.0
8,1.154813695598831,0.5437635665386542,0.0
9,1.1441693380333222,0.5451494406411755,0.0
10,1.1404215390305226,0.5466021038570713,0.0
11,1.1337581685517344,0.5460510936717315,0.0
12,1.1314671277163881,0.5469026548672566,0.0
13,1.128426221838617,0.5473868759392219,0.0
14,1.1249115726429864,0.5464518283519786,0.0
15,1.1237207240066298,0.5488061445984305,0.0
16,1.1248348088669726,0.5472532977124729,0.0
17,1.1237672732337765,0.5463182501252296,0.0
18,1.1238622536382963,0.546618801135415,0.0
19,1.1205450922524438,0.5472366004341293,0.0
20,1.1239822541558697,0.5471698113207547,0.0
21,1.121672567749565,0.5463349474035732,0.0
22,1.1198904641264964,0.5470696276506929,0.0
23,1.1190310203445875,0.5477542160627817,0.0
24,1.117850091262699,0.5472199031557856,0.0
25,1.1178261664379896,0.547520454165971,0.0
26,1.1172861386985606,0.5462347637335114,0.0
27,1.1158463555995402,0.5459342127233261,0.0
28,1.114529262386831,0.5485055935882451,0.0
29,1.1187073412115098,0.5460343963933879,0.0
30,1.1163080818765767,0.5485055935882451,0.0
31,1.115631481076067,0.5477375187844381,0.0
32,1.115063338029721,0.5459175154449825,0.0
33,1.115596918686341,0.5481716480213725,0.0
34,1.1139774640507363,0.5473868759392219,0.0
35,1.1117493484668728,0.549006511938554,0.0
36,1.1125158191463709,0.54747036233094,0.0
37,1.1137964558931797,0.548689263650025,0.0
38,1.1133227671699504,0.5472699949908165,0.0
39,1.1114821043092553,0.549457338453832,0.0
40,1.111128372110216,0.5487727500417432,0.0
41,1.1104464750971454,0.5490566037735849,0.0
42,1.109391315744922,0.5476373351143764,0.0
43,1.1100567858811112,0.5477375187844381,0.0
44,1.1092020389730772,0.5483219235264651,0.0
45,1.112259724152508,0.5475872432793455,0.0
46,1.1072912806958224,0.5488228418767741,0.0
47,1.1086000919580898,0.5482718316914343,0.0
48,1.107752063318572,0.5490566037735849,0.0
49,1.1078504698486316,0.548372015361496,0.0
50,1.1082650895746906,0.548104858907998,0.0
51,1.1065369992328618,0.5479044915678745,0.0
52,1.1065358106232899,0.5493404575054266,0.0
53,1.1035895093531536,0.5489063282684923,0.0
54,1.103664512303063,0.5470863249290365,0.0
55,1.1043644796131966,0.5491567874436467,0.0
56,1.1035153129738149,0.5490399064952413,0.0
57,1.1034621325572638,0.548689263650025,0.0
58,1.1032459129453562,0.5492569711137084,0.0
59,1.0998734172426772,0.5498580731340792,0.0
60,1.10326128321272,0.5480380697946234,0.0
61,1.1014251122313043,0.5502922023710135,0.0
62,1.0967271475705147,0.5494907330105193,0.0
63,1.0991652356899526,0.5492569711137084,0.0
64,1.0967928023305673,0.5513441309066622,0.0
65,1.0991975011561228,0.5497244949073301,0.0
66,1.0965785583643228,0.5493404575054266,0.0
67,1.0949135667992307,0.5508265152780096,0.0
68,1.0944020267081471,0.5502087159792953,0.0
69,1.0948439843349294,0.5512105526799131,0.0
70,1.0907124829622716,0.5515111036900985,0.0
71,1.093273363644461,0.5521456002671564,0.0
72,1.0906998253720575,0.5514109200200368,0.0
73,1.0906489978232314,0.5507597261646352,0.0
74,1.090541346002688,0.5499582568041409,0.0
75,1.089915309419694,0.552212389380531,0.0
76,1.0885391998736882,0.5520621138754384,0.0
77,1.0882206061583446,0.5513441309066622,0.0
78,1.0853384262573185,0.5525964267824345,0.0
79,1.0851280987053726,0.55234596760728,0.0
80,1.0848600114679712,0.5529971614626816,0.0
81,1.0861145732159565,0.5520454165970947,0.0
82,1.0845408315351242,0.5511771581232259,0.0
83,1.0827484034958497,0.5530138587410253,0.0
84,1.080937482395481,0.5535314743696778,0.0
85,1.0833659706778151,0.5517448655869094,0.0
86,1.0812101869874535,0.5531975288028051,0.0
87,1.0805511717606038,0.5534813825346468,0.0
88,1.080333426739541,0.5525296376690599,0.0
89,1.0802447820748804,0.55478377024545,0.0
90,1.0799729299696563,0.5531474369677742,0.0
91,1.078794387438238,0.5546334947403573,0.0
92,1.078609646061343,0.5531307396894306,0.0
93,1.0780379292880937,0.5541158791117048,0.0
94,1.077556972321335,0.5544832192352647,0.0
95,1.0777688579102314,0.5548672566371682,0.0
96,1.0763410526994752,0.5539656036066121,0.0
97,1.076731215524124,0.5542160627817666,0.0
98,1.076299518530905,0.5548338620804809,0.0
99,1.0757867405461954,0.5550008348639172,0.0
100,1.0765834784344532,0.5544832192352647,0.0
