Category,precision,recall,f1-score,support
Community,0.3006,0.4706,0.3657,3144.6000
Entertainment,0.3084,0.2715,0.2841,2771.6000
Food,0.4092,0.2114,0.2786,7859.2000
Nightlife,0.1665,0.3756,0.2266,1409.6000
Outdoors,0.1891,0.2767,0.2222,2216.2000
Shopping,0.4423,0.3664,0.3988,6701.8000
Travel,0.6243,0.6563,0.6389,7732.0000
macro avg,0.3486,0.3755,0.3450,31835.0000
