epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.018830,0.810899,1.761040,4.522730,0.193259,32.379520,6.589609,6.589609,32.126038,3.126633,3.126633
2,0.009997,0.117365,0.265162,5.559686,0.284420,32.593639,8.278551,4.614802,32.225872,4.571562,2.809352
3,-0.040822,0.017307,0.152279,6.072282,0.371793,32.358524,8.348711,0.801381,32.348736,5.676299,2.433099
4,-0.031023,0.001162,0.163988,6.281039,0.453592,32.093468,8.308932,0.271172,32.402164,6.393856,1.981469
5,-0.004150,0.004085,0.167071,6.258443,0.528118,31.855204,8.287424,0.313222,32.449028,7.036227,2.043839
6,0.053006,0.015834,0.214567,6.204748,0.594091,31.650806,8.317525,0.933697,32.502174,7.504553,1.782019
7,-0.001805,0.002732,0.170110,6.146090,0.650770,31.470333,8.304297,0.184899,32.513973,7.752456,1.253771
8,-0.003552,0.003009,0.158920,6.085807,0.697690,31.319824,8.296685,0.155574,32.516193,7.935048,1.029356
9,0.015333,0.003254,0.167869,6.044039,0.734852,31.200937,8.292349,0.126827,32.516083,8.065413,0.799687
10,-0.026510,0.002626,0.146862,6.052619,0.762694,31.113344,8.290855,0.100972,32.511726,8.151683,0.604471
11,0.020566,0.004815,0.145577,6.055241,0.782060,31.051283,8.291597,0.079901,32.504570,8.197228,0.445443
12,0.012980,0.003440,0.138078,6.035319,0.794164,31.013567,8.291537,0.052128,32.499210,8.221885,0.292146
13,0.015367,0.005045,0.128609,6.055453,0.800526,30.993536,8.291944,0.031939,32.495731,8.233269,0.166936
14,0.026489,0.006134,0.121747,6.082062,0.802912,30.985910,8.292143,0.011989,32.494450,8.238042,0.072719
15,-0.002106,0.005320,0.129204,6.086193,0.803258,30.984814,8.292150,0.001655,32.494144,8.238367,0.012967
