epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.019929,0.847617,1.187232,4.632982,0.193143,32.437347,6.702889,6.702889,32.099625,3.120274,3.120274
2,0.005141,0.071589,0.131724,5.634326,0.284404,32.279675,7.288251,2.478116,32.175282,4.498821,2.681334
3,-0.049422,0.079877,0.145992,6.070992,0.371770,32.084328,7.568999,1.881059,32.259510,5.534523,2.356914
4,-0.000268,0.027046,0.167002,6.266689,0.453431,31.853603,7.637452,1.008897,32.312649,6.280553,1.962388
5,0.069447,0.002219,0.145358,6.241332,0.527902,31.619791,7.639217,0.282789,32.338188,6.789810,1.620647
6,0.000387,0.002423,0.196067,6.165737,0.593899,31.419380,7.676643,0.449370,32.340488,7.121072,1.325380
7,0.024985,0.010165,0.127222,6.082640,0.650551,31.250927,7.687830,0.438146,32.340450,7.367610,1.126126
8,0.003764,0.005192,0.186508,6.063612,0.697457,31.108047,7.724979,0.474808,32.333988,7.545989,0.947220
9,-0.009375,0.005930,0.123499,6.016070,0.734613,30.997343,7.769621,0.443277,32.325314,7.674808,0.783303
10,-0.001224,0.010241,0.138244,5.964049,0.762453,30.914610,7.818420,0.481094,32.315887,7.761665,0.609369
11,-0.004857,0.012473,0.117771,5.976637,0.781818,30.863255,7.858622,0.493062,32.307121,7.809337,0.439977
12,0.019687,0.017158,0.136961,5.991405,0.793920,30.827543,7.876917,0.237582,32.299965,7.835911,0.289692
13,0.032158,0.009815,0.135616,6.000590,0.800283,30.808739,7.886164,0.128903,32.295959,7.847588,0.170157
14,-0.032065,0.022260,0.142062,6.002334,0.802669,30.801765,7.892585,0.079868,32.294346,7.851063,0.074901
15,-0.025496,0.017774,0.129830,6.028878,0.803014,30.800741,7.893302,0.011060,32.294067,7.851509,0.014712
