epoch,loss,accuracy,accuracy_macro,f1,f1_weighted,mrr,top3_acc,ndcg_3,top5_acc,ndcg_5
1,7.006802645596591,0.009945065714418888,0.008118935993739538,0.004865818191319704,0.01322492677718401,0.039367225021123886,0.030214056372642517,0.021443672478199005,0.049393825232982635,0.029284723103046417
2,6.743878451260653,0.0890793725848198,0.04095624854727088,0.03359935060143471,0.09568153321743011,0.17033861577510834,0.18033719062805176,0.14157843589782715,0.2398655116558075,0.16607199609279633
3,6.47688778963956,0.11578897386789322,0.08258154897978812,0.05896129459142685,0.12925446033477783,0.2070089876651764,0.22755256295204163,0.18001045286655426,0.2928585112094879,0.20687434077262878
4,6.245905095880682,0.18682515621185303,0.13233215640289614,0.10383398830890656,0.19135795533657074,0.3059265613555908,0.34234702587127686,0.27687549591064453,0.4290585517883301,0.3125162124633789
5,6.057909878817472,0.2407653033733368,0.16598718816583807,0.14286945760250092,0.24309082329273224,0.3642656207084656,0.4064216613769531,0.33664554357528687,0.4935593903064728,0.37254247069358826
6,5.904049960049716,0.2873176634311676,0.19321135960845434,0.17360524833202362,0.2840065658092499,0.40688443183898926,0.44605985283851624,0.37922000885009766,0.5322977900505066,0.4146958291530609
7,5.7477711764248935,0.2966471016407013,0.20754872588597564,0.1843726933002472,0.29390329122543335,0.4149651527404785,0.4557681381702423,0.38867682218551636,0.5415798425674438,0.42395079135894775
8,5.603285356001421,0.3173423111438751,0.22064635408446442,0.19685880839824677,0.3100644648075104,0.431378036737442,0.469501793384552,0.40533319115638733,0.5510039925575256,0.4387802183628082
9,5.468697634610263,0.3141219913959503,0.21390512896707964,0.19303445518016815,0.30553504824638367,0.4304716885089874,0.4712066650390625,0.40548697113990784,0.554176926612854,0.4396098256111145
10,5.314213839444247,0.32728737592697144,0.23226206872599695,0.20499952137470245,0.317986398935318,0.43871575593948364,0.4739060401916504,0.41252028942108154,0.5544610619544983,0.4456029534339905
11,5.169842113148082,0.33112332224845886,0.22900210807620475,0.20234762132167816,0.32138094305992126,0.4403187036514282,0.47205910086631775,0.4126455783843994,0.5553135275840759,0.44688907265663147
12,5.046882629394531,0.3328755497932434,0.22545169098208648,0.20198869705200195,0.3224732279777527,0.44244375824928284,0.47556355595588684,0.41547343134880066,0.5572551488876343,0.4490787982940674
13,4.9201975735751065,0.3338700532913208,0.2353517680055766,0.20844131708145142,0.3250961899757385,0.44191038608551025,0.4767948389053345,0.41655537486076355,0.5526614785194397,0.4477429986000061
14,4.794473127885298,0.3351486921310425,0.24016825358072916,0.2082878053188324,0.32527369260787964,0.4432097375392914,0.47769463062286377,0.41771167516708374,0.5543663501739502,0.4492197632789612
15,4.660459345037287,0.33784806728363037,0.23873518613051084,0.20948921144008636,0.32776975631713867,0.4439643323421478,0.4746164083480835,0.4168289005756378,0.5541296005249023,0.44955211877822876
16,4.542078885165128,0.33822694420814514,0.2489699803618871,0.2168675661087036,0.32924070954322815,0.4439162015914917,0.4746164083480835,0.41702455282211304,0.5537980794906616,0.4496046304702759
17,4.434066425670277,0.33623793721199036,0.25320283009949757,0.21541039645671844,0.326743483543396,0.44195789098739624,0.4732430577278137,0.41568440198898315,0.5510987043380737,0.44767051935195923
18,4.32074598832564,0.3366641402244568,0.2598063151041667,0.2177165299654007,0.32717806100845337,0.44128331542015076,0.4730062484741211,0.41551244258880615,0.5481151938438416,0.446340948343277
19,4.247143832120028,0.3329702615737915,0.2572169727216813,0.21672607958316803,0.32478398084640503,0.438742458820343,0.4691229462623596,0.4118664860725403,0.5482099056243896,0.4443874657154083
20,4.126117359508168,0.3333491086959839,0.26298260929608586,0.21826700866222382,0.3243059515953064,0.4388672709465027,0.4699280261993408,0.41247084736824036,0.547357439994812,0.4442405700683594
21,4.038348111239347,0.33382269740104675,0.26426367968421194,0.21896110475063324,0.3248036205768585,0.4382914900779724,0.4685072898864746,0.41169342398643494,0.5465997457504272,0.4438338279724121
22,3.9551998485218394,0.3320704698562622,0.271641073002157,0.2218572348356247,0.3231670558452606,0.43570226430892944,0.46632885932922363,0.4095347821712494,0.5421007871627808,0.4405844509601593
23,3.8555242365056817,0.32880279421806335,0.2784964821555398,0.22492459416389465,0.3217655420303345,0.43315330147743225,0.4615931212902069,0.4057450294494629,0.541153609752655,0.43846991658210754
24,3.790060216730291,0.3328755497932434,0.28064124110571864,0.22466054558753967,0.3240581452846527,0.4359271228313446,0.46443456411361694,0.40907078981399536,0.5389278531074524,0.4396880567073822
25,3.7099803577769888,0.3297499418258667,0.27939790667909564,0.22319850325584412,0.32211601734161377,0.4321660101413727,0.4605512320995331,0.4051767885684967,0.5355181097984314,0.4359171390533447
26,3.6569962935014204,0.32799774408340454,0.27828583893952547,0.22144271433353424,0.32014399766921997,0.4312969148159027,0.4594620168209076,0.403964638710022,0.5373650193214417,0.43602970242500305
27,3.583800575949929,0.3212256133556366,0.2853612418126578,0.22365272045135498,0.3156990706920624,0.4268362522125244,0.45813602209091187,0.4007599651813507,0.5328660607337952,0.4315456449985504
28,3.5484275817871094,0.3259139955043793,0.2802020756885259,0.2182820588350296,0.31860417127609253,0.4282952845096588,0.45581549406051636,0.4010138511657715,0.531113862991333,0.4319239556789398
29,3.4976931485262783,0.3267664313316345,0.2909196795839252,0.22259539365768433,0.3192850351333618,0.42909321188926697,0.45643115043640137,0.4017055928707123,0.5318242311477661,0.4327041804790497
