Category,precision,recall,f1-score,support
Community,85.03,83.86,84.44,101600.00
Entertainment,72.73,69.36,71.01,34600.00
Food,78.93,85.60,82.13,127800.00
Nightlife,73.81,73.81,73.81,8400.00
Outdoors,86.62,77.71,81.93,35000.00
Shopping,86.53,85.41,85.96,185000.00
Travel,82.95,77.54,80.15,27600.00
macro avg,80.94,79.04,79.92,520000.00
