Category,precision,recall,f1-score,support
Community,34.49 ± 4.44,36.33 ± 5.79,34.87 ± 1.78,43760.00 ± 54.77
Entertainment,16.95 ± 8.04,11.81 ± 2.83,13.60 ± 4.12,14900.00 ± 0.00
Food,45.06 ± 2.59,22.38 ± 6.97,29.21 ± 6.26,83640.00 ± 54.77
Nightlife,12.36 ± 3.28,29.99 ± 4.80,17.32 ± 3.69,8740.00 ± 54.77
Outdoors,12.75 ± 2.08,21.81 ± 9.41,15.42 ± 2.93,13040.00 ± 54.77
Shopping,36.95 ± 1.27,37.63 ± 7.32,36.95 ± 3.87,64100.00 ± 0.00
Travel,16.86 ± 1.68,35.16 ± 7.36,22.59 ± 2.54,15300.00 ± 0.00
macro avg,25.06 ± 1.56,27.87 ± 1.90,24.28 ± 1.22,243480.00 ± 44.72
