Category,precision,recall,f1-score,support
Community,0.4359,0.5569,0.4890,659.0000
Entertainment,0.5156,0.5000,0.5077,330.0000
Food,0.5682,0.4660,0.5121,1796.0000
Nightlife,0.4074,0.3960,0.4016,250.0000
Outdoors,0.5000,0.4823,0.4910,282.0000
Shopping,0.6043,0.5699,0.5866,1388.0000
Travel,0.4756,0.6794,0.5595,574.0000
macro avg,0.5010,0.5215,0.5068,5279.0000
weighted avg,0.5366,0.5276,0.5273,5279.0000
