epoch,loss,accuracy,accuracy_macro,f1,f1_weighted,mrr,top3_acc,ndcg_3,top5_acc,ndcg_5
1,1.8040416656978546,0.33253493905067444,0.32007426023483276,0.28942418098449707,0.33495429158210754,0.54071044921875,0.6619836688041687,0.5222116112709045,0.8541149497032166,0.6012395024299622
2,1.4502026996915303,0.45536360144615173,0.4968971014022827,0.4357103705406189,0.45318931341171265,0.6495885848999023,0.8071462512016296,0.6606128811836243,0.9351342916488647,0.7135180830955505
3,1.3153156098865328,0.49622270464897156,0.5446029901504517,0.47998929023742676,0.489966481924057,0.6821916103363037,0.8424533009529114,0.6993530988693237,0.9470394253730774,0.7425938844680786
4,1.2054777599516369,0.5260248184204102,0.574573278427124,0.5114117860794067,0.5202146768569946,0.7039771676063538,0.8619757890701294,0.7234967947006226,0.9541542530059814,0.7616463303565979
5,1.1359441848028273,0.5547196269035339,0.59366774559021,0.5399714708328247,0.5532020330429077,0.7237582206726074,0.872169017791748,0.7425607442855835,0.9560468196868896,0.7772196531295776
6,1.1168176560174852,0.5655803084373474,0.6008152961730957,0.5491992235183716,0.5668298006057739,0.7305811047554016,0.873284101486206,0.7480950355529785,0.9566357731819153,0.7825429439544678
7,1.0752640981522819,0.5867363214492798,0.6162705421447754,0.5695531368255615,0.5883908271789551,0.7439371347427368,0.8798413872718811,0.7608511447906494,0.957248330116272,0.7927890419960022
8,1.041915530250186,0.6021202802658081,0.6304250359535217,0.5826647281646729,0.6046340465545654,0.7527766227722168,0.8824092745780945,0.7683368921279907,0.9593921899795532,0.8001404404640198
9,1.0142461988661025,0.6191848516464233,0.6412179470062256,0.5966382026672363,0.623236358165741,0.7622901797294617,0.8838228583335876,0.7760877013206482,0.9577195048332214,0.8066338300704956
10,0.9801133776467944,0.6400266885757446,0.6566728949546814,0.6145013570785522,0.6443725824356079,0.7736594676971436,0.8853934407234192,0.785139799118042,0.9594078660011292,0.81566321849823
11,0.9584970020112538,0.6525679230690002,0.6658671498298645,0.6258396506309509,0.6575744152069092,0.7806691527366638,0.8867990970611572,0.7908682227134705,0.9602952599525452,0.8211967945098877
12,0.9442929464673239,0.6610099077224731,0.6732437610626221,0.6330134868621826,0.666225016117096,0.7848960757255554,0.887356698513031,0.7942395806312561,0.9601303339004517,0.8242658376693726
13,0.9307867383200025,0.6656274795532227,0.67789626121521,0.6376047134399414,0.6710360646247864,0.7874937653541565,0.8869247436523438,0.7959093451499939,0.9611355662345886,0.8265540599822998
14,0.9179950895763579,0.6714465022087097,0.683102011680603,0.6425800323486328,0.6771189570426941,0.7911298274993896,0.889131486415863,0.7994734048843384,0.9626433253288269,0.829826295375824
