Category,precision,recall,f1-score,support
Community,0.3379,0.4261,0.3769,3145.0000
Entertainment,0.2885,0.2754,0.2818,2771.0000
Food,0.3994,0.1990,0.2656,7859.0000
Nightlife,0.1519,0.3915,0.2188,1410.0000
Outdoors,0.1954,0.2825,0.2310,2216.0000
Shopping,0.4315,0.3909,0.4102,6702.0000
Travel,0.6164,0.6694,0.6418,7732.0000
macro avg,0.3458,0.3764,0.3466,31835.0000
weighted avg,0.4180,0.3971,0.3954,31835.0000
