Category,precision,recall,f1-score,support
Community,0.6377,0.6878,0.6618,3145.0000
Entertainment,0.6797,0.7273,0.7027,2772.0000
Food,0.7297,0.6958,0.7123,7859.0000
Nightlife,0.5230,0.6707,0.5877,1409.0000
Outdoors,0.6225,0.7820,0.6932,2216.0000
Shopping,0.7878,0.7102,0.7470,6702.0000
Travel,0.8473,0.8055,0.8259,7732.0000
macro avg,0.6897,0.7256,0.7044,31835.0000
weighted avg,0.7404,0.7323,0.7345,31835.0000
