Category,precision,recall,f1-score,support
Community,31.65 ± 1.75,45.52 ± 6.68,37.08 ± 1.91,43760.00 ± 54.77
Entertainment,21.57 ± 8.97,14.09 ± 6.97,15.09 ± 3.49,14900.00 ± 0.00
Food,44.61 ± 1.37,25.73 ± 7.41,32.16 ± 6.34,83640.00 ± 54.77
Nightlife,17.32 ± 6.05,27.92 ± 10.58,19.86 ± 3.95,8740.00 ± 54.77
Outdoors,14.51 ± 3.73,16.86 ± 12.62,12.50 ± 4.05,13040.00 ± 54.77
Shopping,37.89 ± 2.17,37.63 ± 9.13,37.18 ± 3.84,64100.00 ± 0.00
Travel,24.02 ± 4.27,32.81 ± 7.73,27.05 ± 2.23,15300.00 ± 0.00
macro avg,27.37 ± 1.04,28.65 ± 1.50,25.85 ± 1.43,243480.00 ± 44.72
