Category,precision,recall,f1-score,support
Community,0.8370,0.8287,0.8328,1016.0000
Entertainment,0.6898,0.7457,0.7167,346.0000
Food,0.7732,0.8482,0.8090,1278.0000
Nightlife,0.6000,0.5714,0.5854,84.0000
Outdoors,0.7933,0.8114,0.8023,350.0000
Shopping,0.8843,0.8184,0.8501,1850.0000
Travel,0.7985,0.7754,0.7868,276.0000
macro avg,0.7680,0.7713,0.7690,5200.0000
