Category,precision,recall,f1-score,support
Community,0.5295,0.5343,0.5319,4282.0000
Entertainment,0.4186,0.3738,0.3949,1878.0000
Food,0.6066,0.5936,0.6001,11261.0000
Nightlife,0.3014,0.3267,0.3136,1108.0000
Outdoors,0.4569,0.5764,0.5097,2429.0000
Shopping,0.6185,0.5982,0.6082,10476.0000
Travel,0.3958,0.4001,0.3979,1742.0000
macro avg,0.4753,0.4862,0.4795,33176.0000
weighted avg,0.5576,0.5546,0.5554,33176.0000
