Category,precision,recall,f1-score,support
Community,0.3303,0.4165,0.3684,437.0000
Entertainment,0.1705,0.1477,0.1583,149.0000
Food,0.4834,0.2963,0.3674,837.0000
Nightlife,0.1848,0.4432,0.2609,88.0000
Outdoors,0.1833,0.0846,0.1158,130.0000
Shopping,0.3931,0.3931,0.3931,641.0000
Travel,0.1909,0.4118,0.2609,153.0000
macro avg,0.2766,0.3133,0.2750,2435.0000
weighted avg,0.3678,0.3355,0.3376,2435.0000
