epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.019085,0.877205,1.321245,4.357628,0.193437,32.430611,6.724082,6.724082,32.100758,2.964570,2.964570
2,0.033697,0.039413,0.245395,5.198258,0.286809,32.292629,7.276204,2.591495,32.171101,4.408531,2.714682
3,0.092055,0.007633,0.191913,5.417130,0.379889,32.016293,7.284131,0.628299,32.276402,5.502878,2.413646
4,0.002263,0.017831,0.269238,5.494915,0.472513,31.723469,7.281200,0.623315,32.376118,6.425755,2.215657
5,-0.012743,0.019179,0.213389,5.442086,0.564118,31.475603,7.375276,1.448636,32.461136,7.173987,2.055884
6,0.006561,0.001049,0.157295,5.312681,0.655249,31.188061,7.369789,0.288734,32.526741,7.778202,1.929842
7,-0.016877,0.001435,0.223201,5.145628,0.744819,31.037432,8.075657,2.970026,32.587898,8.289879,1.806596
8,0.007299,0.003629,0.247693,4.989272,0.833319,30.793484,8.217446,0.431438,32.637615,8.720304,1.692852
9,0.002308,0.002757,0.185319,4.896775,0.920491,30.524221,8.228141,0.275944,32.678864,9.124743,1.720208
10,0.015856,0.004245,0.160253,4.744669,1.005965,30.261610,8.247667,0.275445,32.714787,9.474395,1.628005
11,0.001979,0.004629,0.149097,4.647965,1.089528,30.005646,8.273368,0.264748,32.742332,9.795340,1.517831
12,-0.007113,0.001980,0.155537,4.555783,1.170979,29.759356,8.304244,0.261008,32.759018,10.086060,1.501724
13,-0.035714,0.003148,0.183731,4.457242,1.249985,29.516535,8.347109,0.330962,32.786942,10.366629,1.531592
14,0.001330,0.010188,0.227117,4.372963,1.325760,29.288176,8.392530,0.317487,32.808884,10.623643,1.447360
15,-0.002164,0.002553,0.188715,4.330687,1.394464,29.063972,8.440488,0.335964,32.816578,10.849836,1.394133
16,-0.002686,0.011232,0.210921,4.320445,1.448717,28.842054,8.497408,0.331303,32.819233,11.063227,1.289970
