epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.008830,0.810337,0.879227,3.201584,0.250000,0.750000,0.130311,32.313419,4.874183,4.874183,32.070244,1.605454,1.605454
2,-0.125260,0.201334,0.127094,3.686694,0.250000,0.750000,0.163914,32.441708,6.113030,1.434868,32.094307,2.171057,0.910950
3,0.021007,0.003605,0.242884,3.803368,0.250000,0.750000,0.199888,32.497154,6.651206,1.159676,32.107830,2.534051,0.813811
4,-0.003606,0.002150,0.316931,3.861926,0.250000,0.750000,0.235484,32.573429,7.075242,1.192646,32.130859,2.839054,0.730639
5,0.045916,0.002502,0.427905,3.834180,0.250000,0.750000,0.270292,32.715408,7.390192,1.041969,32.185692,3.156882,0.828449
6,-0.006648,0.004010,0.301873,3.854877,0.250000,0.750000,0.303555,32.955101,7.641378,0.978992,32.267769,3.474643,0.930568
7,-0.007916,0.004848,0.537793,3.812692,0.250000,0.750000,0.335927,33.281754,7.928051,1.153737,32.369629,3.814195,0.953004
8,-0.095895,0.006534,0.755919,3.801837,0.250000,0.750000,0.367150,33.607605,8.275619,1.159754,32.462021,4.092976,0.670458
9,-0.052881,0.005604,0.452803,3.784067,0.250000,0.750000,0.399421,33.843090,8.620632,1.113813,32.525581,4.293008,0.551435
10,-0.014181,0.003152,0.365775,3.775021,0.250000,0.750000,0.433501,33.941811,8.870756,0.999555,32.558601,4.438740,0.508996
11,0.033228,0.001785,0.332487,3.771616,0.250000,0.750000,0.469259,33.975735,9.051929,1.226256,32.575741,4.571848,0.564825
12,-0.049555,0.002390,0.352998,3.730466,0.250000,0.750000,0.505335,33.968349,9.201798,0.990233,32.584625,4.697116,0.558741
13,0.056585,0.002157,0.258166,3.678781,0.250000,0.750000,0.541044,33.944405,9.316657,0.914203,32.591095,4.817872,0.578837
14,0.033618,0.002299,0.217094,3.657227,0.250000,0.750000,0.575523,33.906414,9.387494,0.795964,32.598019,4.954100,0.600666
15,-0.007468,0.002001,0.292000,3.562097,0.250000,0.750000,0.608862,33.864475,9.451707,0.921440,32.606483,5.101930,0.620064
16,-0.017138,0.002437,0.291719,3.537624,0.250000,0.750000,0.641812,33.823666,9.506882,0.747604,32.616756,5.246254,0.637412
17,-0.015840,0.002535,0.272539,3.531318,0.250000,0.750000,0.674492,33.776073,9.551269,0.672918,32.627789,5.396498,0.638146
18,-0.018819,0.002928,0.327073,3.477940,0.250000,0.750000,0.706929,33.716805,9.600655,1.015321,32.642445,5.556608,0.669673
19,0.019671,0.005641,0.210694,3.497457,0.250000,0.750000,0.739484,33.664452,9.655197,0.705187,32.657650,5.720879,0.692445
20,0.014747,0.009799,0.349408,3.455912,0.250000,0.750000,0.771743,33.614574,9.698579,0.657178,32.673542,5.886797,0.730973
21,-0.017416,0.008024,0.210030,3.439626,0.250000,0.750000,0.803202,33.572342,9.745398,0.685018,32.690529,6.057706,0.724632
22,-0.000872,0.014764,0.160424,3.400762,0.250000,0.750000,0.833527,33.520397,9.789747,0.744842,32.708206,6.215935,0.715530
23,-0.018580,0.028367,0.252420,3.416289,0.250000,0.750000,0.862801,33.473591,9.839261,0.791120,32.727226,6.374281,0.725708
24,-0.010150,0.009967,0.372327,3.419970,0.250000,0.750000,0.891065,33.437374,9.916188,0.988300,32.748920,6.532495,0.748227
25,-0.009399,0.007096,0.215489,3.425165,0.250000,0.750000,0.918236,33.392605,9.970178,0.698953,32.770294,6.696864,0.788456
26,-0.029843,0.007292,0.367402,3.445667,0.250000,0.750000,0.944266,33.326443,10.008180,0.853424,32.792824,6.857520,0.795095
27,-0.006892,0.006300,0.270263,3.476764,0.250000,0.750000,0.969672,33.284626,10.100219,0.916609,32.817341,7.021448,0.776516
