epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.007203,0.933881,1.239043,4.581374,0.193406,32.496693,6.883251,6.883251,32.107933,2.898533,2.898533
2,-0.195246,0.822523,0.276530,5.451173,0.286238,32.824051,8.904078,5.615428,32.199657,4.165670,2.374387
3,0.018867,0.002984,0.180225,5.589688,0.379469,32.532120,8.873162,0.588005,32.310646,5.266613,2.370832
4,-0.000787,0.017592,0.175887,5.557072,0.472053,32.229626,8.822447,0.400195,32.431267,6.225610,2.282652
5,0.004187,0.009676,0.160026,5.368203,0.563920,31.932964,8.783651,0.363052,32.484970,6.913981,1.884794
6,-0.000972,0.002784,0.177724,5.178959,0.654902,31.642113,8.752234,0.291591,32.512115,7.441754,1.756936
7,-0.011846,0.003410,0.193369,4.899684,0.744718,31.357021,8.730848,0.286246,32.536678,7.945534,1.719923
8,0.000630,0.001651,0.159003,4.686684,0.833202,31.078403,8.718702,0.279386,32.544239,8.329307,1.579463
9,-0.011628,0.001521,0.148729,4.454076,0.920190,30.806072,8.715528,0.272769,32.558762,8.677164,1.560434
10,0.001870,0.001362,0.151148,4.235204,1.005504,30.540424,8.720941,0.268407,32.576294,9.040898,1.534519
11,-0.000705,0.002061,0.157946,4.071836,1.088898,30.282804,8.733812,0.262872,32.578827,9.330359,1.503398
12,-0.001396,0.000467,0.148286,3.918412,1.170357,30.033834,8.752768,0.249469,32.583385,9.611546,1.400804
13,0.001089,0.000380,0.136296,3.826652,1.249447,29.793831,8.777771,0.243212,32.590683,9.855010,1.347083
14,-0.001217,0.000533,0.127247,3.726588,1.326166,29.561996,8.808116,0.233068,32.600883,10.102150,1.348676
15,0.000435,0.000914,0.158268,3.669249,1.399879,29.338284,8.843201,0.226336,32.609032,10.336465,1.386038
16,0.000684,0.000553,0.145293,3.624111,1.466203,29.125639,8.880187,0.217782,32.612812,10.545945,1.251843
17,-0.001480,0.000341,0.126133,3.603503,1.518357,28.918936,8.921486,0.209350,32.610130,10.742696,1.197020
18,-0.002841,0.000774,0.173840,3.608351,1.559530,28.721071,8.966413,0.201531,32.605572,10.910483,1.126638
19,0.005213,0.000626,0.140353,3.598844,1.590336,28.529608,9.013728,0.199011,32.603100,11.076849,1.121868
20,-0.002626,0.000517,0.148173,3.645702,1.615910,28.347736,9.063034,0.187162,32.600586,11.243494,1.120248
21,-0.004644,0.000265,0.156591,3.645646,1.637182,28.175058,9.111525,0.177422,32.584694,11.370040,1.035048
22,0.003677,0.000839,0.194374,3.635422,1.654216,28.015076,9.159160,0.170469,32.583576,11.510633,0.981690
23,0.016213,0.002853,0.164798,3.700512,1.668763,27.863211,9.206878,0.184743,32.573895,11.619510,0.881609
24,0.001008,0.004170,0.112623,3.724389,1.682379,27.718660,9.302650,0.912200,32.561749,11.721363,0.851960
25,0.011681,0.004184,0.119878,3.748853,1.693899,27.605070,9.390903,0.636591,32.553886,11.808817,0.834526
26,0.004683,0.002614,0.094526,3.775072,1.702931,27.476595,9.439451,0.156398,32.539597,11.878842,0.773458
27,0.001467,0.004891,0.146078,3.794191,1.710180,27.361132,9.483433,0.163332,32.528011,11.952721,0.740112
28,0.002277,0.002795,0.134579,3.850694,1.717935,27.254765,9.530114,0.241262,32.509857,12.002667,0.687729
29,0.004518,0.022411,0.141541,3.857725,1.724441,27.162556,9.579222,0.500394,32.497055,12.062507,0.648238
30,-0.001906,0.016088,0.151797,3.897975,1.730015,27.079218,9.616114,0.631586,32.484848,12.113647,0.610620
31,0.003809,0.012337,0.141371,3.903847,1.734730,26.999046,9.663342,0.473642,32.472286,12.154571,0.535518
32,0.004915,0.004085,0.115335,3.945820,1.739811,26.924187,9.696730,0.236875,32.460850,12.195582,0.515945
