epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,0.020655,0.559777,1.674257,2.768818,0.250000,0.750000,0.114572,32.141502,3.276831,3.276831,32.030312,1.120683,1.120683
2,0.036564,0.146862,0.119624,3.248255,0.250000,0.750000,0.129024,32.269093,4.642681,1.492340,32.047977,1.610495,0.569679
3,-0.035551,0.014823,0.047420,3.200609,0.250000,0.750000,0.144466,32.371189,5.494221,1.014869,32.067123,1.972597,0.486418
4,0.461184,0.049100,4.303319,3.115243,0.250000,0.750000,0.159300,32.422722,5.921758,0.867203,32.078770,2.157970,0.448749
5,0.025803,0.005804,0.094200,3.157767,0.250000,0.750000,0.174522,32.456398,6.251164,0.551243,32.093288,2.355087,0.394288
6,0.009409,0.004584,0.317668,3.214173,0.250000,0.750000,0.190257,32.477531,6.486667,0.418944,32.105595,2.530867,0.383581
7,-0.011012,0.013830,0.743181,3.188775,0.250000,0.750000,0.205861,32.486919,6.639677,0.335882,32.114937,2.673991,0.372925
8,0.015178,0.002281,1.138204,3.137433,0.250000,0.750000,0.220502,32.483471,6.738977,0.296326,32.125671,2.811141,0.371082
9,0.033586,0.000994,0.536286,3.208513,0.250000,0.750000,0.235033,32.477871,6.814911,0.288392,32.137501,2.947853,0.377600
10,0.001573,0.001055,0.344462,3.285211,0.250000,0.750000,0.250274,32.488144,6.871050,0.315685,32.149025,3.058950,0.379943
11,0.009076,0.001048,0.188194,3.325198,0.250000,0.750000,0.266602,32.535027,6.928331,0.466424,32.172482,3.182661,0.485310
12,0.007560,0.001385,0.290112,3.299958,0.250000,0.750000,0.282898,32.605721,6.995251,0.474700,32.204952,3.320856,0.488822
13,0.048630,0.001607,0.574444,3.283098,0.250000,0.750000,0.298371,32.690556,7.068397,0.423769,32.242146,3.466036,0.392453
14,-0.034105,0.001387,0.742036,3.319443,0.250000,0.750000,0.313967,32.795967,7.133847,0.439362,32.283684,3.592174,0.366819
15,-0.064056,0.001849,0.322820,3.326028,0.250000,0.750000,0.330274,32.935738,7.225725,0.534777,32.332832,3.715231,0.421307
