epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.014269,0.726624,1.252640,2.107703,0.250000,0.750000,0.000000,32.140533,3.334186,3.334186,32.168968,3.414423,3.414423
2,0.058051,0.325292,4.796150,2.802210,0.250000,0.750000,0.000000,32.299793,4.848561,1.718619,32.337852,4.955550,1.670258
3,0.004889,0.141175,0.004902,3.482429,0.250000,0.750000,0.000000,32.420387,5.761122,0.977947,32.461628,5.863598,0.949990
4,0.000107,0.004884,0.000389,3.474072,0.250000,0.750000,0.000000,32.498402,6.324286,0.593632,32.540741,6.420401,0.576641
5,-0.000098,0.004892,0.000174,3.453701,0.250000,0.750000,0.000000,32.543106,6.675709,0.368114,32.585808,6.766859,0.357536
6,0.000422,0.002206,0.000126,3.435038,0.250000,0.750000,0.000000,32.564106,6.895165,0.229683,32.606903,6.982852,0.223041
7,-0.000341,0.010634,0.000118,3.436578,0.250000,0.750000,0.000000,32.568985,7.031447,0.143449,32.611797,7.116809,0.139281
8,-0.000049,0.000980,0.000239,3.440906,0.250000,0.750000,0.000000,32.563232,7.115190,0.089901,32.606022,7.199010,0.087304
9,0.000000,0.000352,0.000294,3.440999,0.250000,0.750000,0.000000,32.550587,7.165812,0.057385,32.593349,7.248604,0.055812
10,-0.000067,0.000341,0.000488,3.439866,0.250000,0.750000,0.000000,32.533550,7.195641,0.038749,32.576283,7.277735,0.037863
11,0.000000,0.000351,0.000845,3.438486,0.250000,0.750000,0.000000,32.513741,7.212484,0.029281,32.556442,7.294087,0.028848
12,-0.000002,0.000446,0.001089,3.437063,0.250000,0.750000,0.000000,32.492199,7.221262,0.025325,32.534866,7.302506,0.025153
13,-0.000118,0.000555,0.001384,3.432751,0.250000,0.750000,0.000000,32.469585,7.225065,0.024054,32.512218,7.306031,0.024004
14,-0.000009,0.000623,0.001268,3.421002,0.250000,0.750000,0.000000,32.446312,7.225823,0.023811,32.488918,7.306561,0.023810
15,-0.000016,0.000562,0.000637,3.423795,0.250000,0.750000,0.000000,32.422638,7.224735,0.023872,32.465218,7.305275,0.023890
16,-0.000012,0.001062,0.001424,3.433448,0.250000,0.750000,0.000000,32.398731,7.222546,0.023985,32.441277,7.302906,0.024010
17,0.000011,0.000582,0.001671,3.437595,0.250000,0.750000,0.000000,32.374680,7.219712,0.024077,32.417198,7.299903,0.024105
18,-0.000661,0.000632,0.002664,3.423989,0.250000,0.750000,0.000000,32.350555,7.216517,0.024138,32.393036,7.296546,0.024169
19,0.000023,0.000788,0.000523,3.424794,0.250000,0.750000,0.000000,32.326385,7.213134,0.024172,32.368839,7.293004,0.024203
20,0.000129,0.000993,0.001076,3.434738,0.250000,0.750000,0.000000,32.302197,7.209668,0.024188,32.344624,7.289381,0.024218
21,0.000014,0.000934,0.000366,3.438435,0.250000,0.750000,0.000000,32.278008,7.206184,0.024190,32.320404,7.285740,0.024221
22,-0.000037,0.001006,0.002102,3.426836,0.250000,0.750000,0.000000,32.253822,7.202722,0.024185,32.296185,7.282122,0.024217
23,0.000047,0.001181,0.000734,3.435349,0.250000,0.750000,0.000000,32.229649,7.199304,0.024176,32.271980,7.278548,0.024207
24,-0.000075,0.000995,0.002672,3.423496,0.250000,0.750000,0.000000,32.205486,7.195946,0.024161,32.247787,7.275034,0.024193
25,0.000607,0.000776,0.000280,3.411534,0.250000,0.750000,0.000000,32.181339,7.192657,0.024146,32.223606,7.271587,0.024178
26,-0.000353,0.000681,0.000005,3.431803,0.250000,0.750000,0.000000,32.157211,7.189442,0.024130,32.199444,7.268215,0.024162
27,-0.000527,0.001405,0.000004,3.431740,0.250000,0.750000,0.000000,32.133099,7.186304,0.024113,32.175301,7.264919,0.024145
28,0.000038,0.001718,0.000002,3.442124,0.250000,0.750000,0.000000,32.109001,7.183244,0.024096,32.151173,7.261701,0.024128
29,0.000059,0.001134,0.000001,3.450983,0.250000,0.750000,0.000000,32.084923,7.180264,0.024078,32.127064,7.258561,0.024110
30,-0.000001,0.003219,0.000001,3.452153,0.250000,0.750000,0.000000,32.060863,7.177364,0.024060,32.102970,7.255502,0.024092
31,-0.000061,0.001538,0.000002,3.457725,0.250000,0.750000,0.000000,32.036819,7.174545,0.024042,32.078899,7.252522,0.024074
32,0.000063,0.001675,0.000003,3.450150,0.250000,0.750000,0.000000,32.012794,7.171809,0.024024,32.054840,7.249624,0.024056
33,0.000026,0.002288,0.000002,3.453423,0.250000,0.750000,0.000000,31.988791,7.169152,0.024006,32.030804,7.246807,0.024038
34,-0.000007,0.002287,0.000001,3.442868,0.250000,0.750000,0.000000,31.964802,7.166578,0.023988,32.006786,7.244069,0.024020
35,0.000019,0.002216,0.000003,3.448856,0.250000,0.750000,0.000000,31.940832,7.164085,0.023970,31.982782,7.241413,0.024002
36,-0.000085,0.002667,0.000004,3.445631,0.250000,0.750000,0.000000,31.916880,7.161672,0.023952,31.958799,7.238837,0.023984
37,0.000052,0.004067,0.000001,3.436035,0.250000,0.750000,0.000000,31.892944,7.159341,0.023935,31.934832,7.236341,0.023966
38,-0.000005,0.001604,0.000001,3.451864,0.250000,0.750000,0.000000,31.869028,7.157091,0.023916,31.910883,7.233926,0.023948
39,0.000032,0.001685,0.000001,3.447450,0.250000,0.750000,0.000000,31.845133,7.154922,0.023899,31.886953,7.231591,0.023930
40,-0.000056,0.001554,0.000003,3.444022,0.250000,0.750000,0.000000,31.821249,7.152833,0.023881,31.863043,7.229336,0.023912
41,0.000025,0.001962,0.000001,3.443822,0.250000,0.750000,0.000000,31.797388,7.150825,0.023863,31.839148,7.227161,0.023894
42,0.000219,0.001252,0.000001,3.446266,0.250000,0.750000,0.000000,31.773542,7.148898,0.023845,31.815271,7.225067,0.023876
43,-0.000212,0.000956,0.000023,3.440291,0.250000,0.750000,0.000000,31.749716,7.147050,0.023827,31.791412,7.223052,0.023858
44,0.000051,0.001231,0.000002,3.454449,0.250000,0.750000,0.000000,31.725906,7.145284,0.023809,31.767572,7.221116,0.023840
45,0.000051,0.000873,0.000003,3.452773,0.250000,0.750000,0.000000,31.702114,7.143597,0.023791,31.743750,7.219261,0.023822
46,0.000035,0.000984,0.000004,3.451244,0.250000,0.750000,0.000000,31.678341,7.141990,0.023773,31.719946,7.217484,0.023805
47,-0.000068,0.001143,0.000002,3.455897,0.250000,0.750000,0.000000,31.654587,7.140463,0.023756,31.696159,7.215787,0.023787
48,-0.000047,0.001468,0.000004,3.451099,0.250000,0.750000,0.000000,31.630848,7.139016,0.023738,31.672390,7.214169,0.023769
