epoch,loss,accuracy,f1
1,1.9749561426930633,0.1482698428996817,0.0
2,1.9366433110517671,0.23082451997124961,0.0
3,1.9148810867142514,0.09847006879556422,0.0
4,1.8959002645001763,0.3024951227025362,0.0
5,1.8730583959248095,0.21798952664544616,0.0
6,1.8404658512971719,0.2731286579730979,0.0
7,1.8235059165528624,0.2606017044871137,0.0
8,1.7980312923469979,0.2723072184002464,0.0
9,1.7852377790679603,0.27908409487627067,0.0
10,1.7727556975179903,0.26902146010884076,0.0
11,1.769740608661666,0.27672245610432283,0.0
12,1.784108377700102,0.2751822569052264,0.0
13,1.7778548383286803,0.27682513605092923,0.0
14,1.7773782747802163,0.2780572954102064,0.0
15,1.7756576916926425,0.2730259780264914,0.0
16,1.7683038025350832,0.2777492555703871,0.0
17,1.7857671134439335,0.27374473765273644,0.0
18,1.7655321596731015,0.2780572954102064,0.0
19,1.758588483622706,0.2844234520998049,0.0
20,1.7777809383370007,0.26275798336584866,0.0
21,1.7649913777902588,0.2703562994147243,0.0
22,1.7626587137792595,0.27826265530341926,0.0
23,1.7589297023981378,0.2807269740219735,0.0
24,1.7536009312875585,0.2669678611767122,0.0
25,1.7589434443931216,0.27970017455590923,0.0
26,1.7640279527806761,0.2702536194681179,0.0
27,1.7525787833829058,0.2701509395215114,0.0
28,1.7731344113911505,0.25824006571516583,0.0
29,1.7785522441426296,0.25680254646267586,0.0
30,1.766735744495903,0.2677893007495636,0.0
31,1.7679343699723473,0.27251257829345926,0.0
32,1.7706678512711118,0.26871342026902145,0.0
33,1.7534918334648366,0.2709723790943629,0.0
34,1.7632922407953826,0.2770304959441421,0.0
35,1.7715488682783216,0.2642981825649451,0.0
36,1.7551956759033807,0.2689187801622343,0.0
37,1.7730824262506604,0.2727179381866721,0.0
38,1.76241228517804,0.27836533525002566,0.0
39,1.7691043537859432,0.25865078550159154,0.0
40,1.7731037318724874,0.26932949994866,0.0
41,1.7715322239857483,0.28349933258034704,0.0
42,1.7740327335870392,0.253722148064483,0.0
43,1.7853202341714058,0.2672759010165315,0.0
44,1.7691556010749112,0.2799055344491221,0.0
45,1.774689886356749,0.25649450662285656,0.0
46,1.7754387473139581,0.2777492555703871,0.0
47,1.748913323270894,0.2672759010165315,0.0
48,1.7482870831750528,0.2832939726871342,0.0
49,1.7512501177203668,0.2776465756237807,0.0
50,1.7610490494090707,0.26327138309888076,0.0
51,1.7516991215842084,0.2696375397884793,0.0
52,1.7665610175833393,0.2651196221377965,0.0
53,1.76696302667023,0.27076701920115004,0.0
54,1.7543321044700373,0.258034705821953,0.0
55,1.7738219346705373,0.25423554779751517,0.0
56,1.7746882782982218,0.26830270048259575,0.0
57,1.779842763517975,0.2630660232056679,0.0
58,1.7686870441334928,0.25721326624910157,0.0
59,1.7743002328677813,0.26542766197761575,0.0
60,1.7666790261749907,0.2723072184002464,0.0
61,1.7427770892554626,0.2696375397884793,0.0
62,1.7369281851862206,0.2793921347160899,0.0
63,1.7486661196930084,0.27220453845364,0.0
64,1.744949225674837,0.27384741759934284,0.0
65,1.760028068345361,0.26501694219119004,0.0
66,1.7478573704931155,0.2766197761577164,0.0
67,1.7364798767731437,0.26984289968169217,0.0
68,1.7246642427799919,0.27333401786631073,0.0
69,1.741382152616323,0.2726152582400657,0.0
70,1.7386637341867226,0.2818564534346442,0.0
71,1.7224619103868537,0.2793921347160899,0.0
72,1.7253185810770069,0.28750385049799776,0.0
73,1.722016872940079,0.2744634972789814,0.0
74,1.7108234381183656,0.29274052777492554,0.0
75,1.7062785814204786,0.29674504569257626,0.0
76,1.7149831340449806,0.2676866208029572,0.0
77,1.6993731201790554,0.2748742170654071,0.0
78,1.692363955987064,0.288530649964062,0.0
79,1.6965347623075961,0.27569565663825857,0.0
80,1.6949484426023682,0.307013040353219,0.0
81,1.7054477945736686,0.2550569873703666,0.0
82,1.689415572298933,0.292843207721532,0.0
83,1.6849989916267478,0.27538761679843926,0.0
84,1.6796158624877797,0.28493685183283707,0.0
85,1.6744944235666268,0.29890132457131124,0.0
86,1.6675912962029364,0.2828832529007085,0.0
87,1.6659552715607817,0.29417804702741557,0.0
88,1.668084582737528,0.2854502515658692,0.0
89,1.6712275841407724,0.28791457028442347,0.0
90,1.6610678432168675,0.2978745251052469,0.0
91,1.6599834275718146,0.29356196734777695,0.0
92,1.6566575346375922,0.2894547694835199,0.0
93,1.6501930901396873,0.2965396857993634,0.0
94,1.6521679455647174,0.2924324879351063,0.0
95,1.6684675012872086,0.29417804702741557,0.0
96,1.647503462889464,0.29345928740117055,0.0
97,1.66082906678957,0.2886333299106684,0.0
98,1.647713444905918,0.29222712804189344,0.0
99,1.651278429041654,0.2910976486292227,0.0
100,1.6562831257265787,0.2907896087894034,0.0
