epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,0.009964,0.972962,1.450103,4.309515,0.193365,32.393036,6.639049,6.639049,32.124809,3.111706,3.111706
2,-0.111952,0.096108,0.164966,5.344029,0.286597,32.160641,6.844688,1.778627,32.257267,4.734231,2.947392
3,-0.039060,0.002727,0.220718,5.639453,0.379551,31.874023,6.886940,0.719041,32.397404,5.885293,2.684703
4,-0.050750,0.004885,0.246108,5.828517,0.471964,31.897978,7.715285,2.652658,32.504715,6.869245,2.442354
5,-0.023620,0.014448,0.201329,5.769291,0.563696,31.892532,8.416570,1.847998,32.578957,7.569835,2.136017
6,0.003050,0.003901,0.205364,5.597392,0.654587,31.602945,8.388227,0.318161,32.617714,8.099323,1.874502
7,-0.003858,0.002667,0.196185,5.364741,0.744345,31.317829,8.369872,0.293692,32.657703,8.574676,1.817887
8,-0.006828,0.010189,0.133513,5.132432,0.832790,31.039423,8.360791,0.314100,32.683846,8.982664,1.703394
9,-0.004218,0.011527,0.136199,4.890146,0.919758,30.766800,8.360458,0.292126,32.739273,9.413507,1.937938
10,0.005127,0.006576,0.202818,4.659964,1.005060,30.512020,8.377937,0.417592,32.805157,9.805673,1.742322
11,-0.012392,0.033829,0.174130,4.448223,1.088509,30.258934,8.422592,0.570778,32.855717,10.144004,1.646762
12,0.001031,0.004532,0.163640,4.290317,1.170012,30.013992,8.445930,0.272346,32.879402,10.411270,1.585747
13,0.001301,0.003838,0.140539,4.104010,1.249305,29.780952,8.476081,0.284097,32.899590,10.679914,1.568093
14,-0.006672,0.005479,0.118231,3.980385,1.326237,29.552769,8.520378,0.399229,32.920242,10.928128,1.464161
15,0.010394,0.011921,0.177402,3.890340,1.400568,29.327539,8.564127,0.542833,32.935173,11.162019,1.388219
16,-0.012265,0.004710,0.137587,3.815972,1.471563,29.137518,8.660886,0.999273,32.942474,11.373037,1.390261
